dataset,epv_target,gb_ensemble,gb_local,gb_pooled,lr_ensemble,lr_fedavg5,lr_local,lr_merge,lr_pooled,n_partners,n_target,seed,target
mimic-11site,4.142857142857143,-0.03373044606916037,0.302944208420369,0.05908891364240909,0.01907710681014052,0.022888892633613822,0.3138845145424077,0.011789387153678721,0.02560356045260459,2,3483,1,CSRU-care
mimic-11site,4.142857142857143,0.016595310770728733,0.2466239589709312,0.16648500981208203,0.03855720615812036,0.01893734335640007,0.26576455473012284,0.060194675990659474,0.05243061175181973,4,3483,0,CSRU-care
mimic-11site,4.142857142857143,-0.04519070977922224,0.302944208420369,0.060382272330390396,0.0021930801466565897,0.013464863386589032,0.3138845145424077,0.01845312405389571,0.009985858475420661,4,3483,1,CSRU-care
mimic-11site,4.142857142857143,0.005747001710799782,0.2466239589709312,0.12389186729510021,0.02322224852860022,0.018969363601495925,0.26576455473012284,0.009283310426749958,0.023544591698834216,1,3483,0,CSRU-care
mimic-11site,4.142857142857143,0.03746082202034956,0.302944208420369,0.1580702738434278,0.007082291461223689,0.007795788146755744,0.3138845145424077,-0.0008934797977793174,0.04096181301339069,1,3483,1,CSRU-care
mimic-11site,4.142857142857143,0.037794300033093586,0.2466239589709312,0.13626913967961707,0.036885681740463194,0.022930043918393872,0.26576455473012284,0.04693455011228309,0.03712844209266858,3,3483,0,CSRU-care
mimic-11site,4.142857142857143,-0.003795408666388833,0.302944208420369,0.10620380915215677,0.02477211310916,0.024985041779894634,0.3138845145424077,0.016867869359673826,0.019351875580083833,3,3483,1,CSRU-care
mimic-11site,1.6111111111111112,0.035158669648499646,0.20795601704480798,0.13679806434620517,0.06285118563009462,0.036634318121397724,0.25806128993285066,0.09372902777332387,0.027993998628613737,4,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.14585867134181313,0.19995278279078943,0.11570181176039068,-0.031133155982387944,-0.027923658596573475,0.2548488847677239,-0.04204194983946258,-0.020808999651115018,4,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,0.014499425162782215,0.20795601704480798,0.11505786668790713,0.00029800054971312884,0.015404071885134152,0.25806128993285066,0.05886874543053866,-0.009574228950115005,3,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.07341738150731125,0.19995278279078943,0.06822582170556868,-0.009953330825044404,-0.021323471415785167,0.2548488847677239,0.011169264745175989,-0.027129355607053235,3,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,0.07177099875382414,0.20795601704480798,0.08361817861312953,0.04646926202145146,0.0035056140615321585,0.25806128993285066,0.02115014198650489,0.023520316700468058,4,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.09770454700244935,0.19995278279078943,0.09508477557303785,-0.02591525588038579,-0.022635312643140726,0.2548488847677239,-0.058095940449148065,-0.04545321695141766,4,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,0.011851995047229141,0.20795601704480798,0.009188911244857267,0.033508254891771894,0.028835415512086515,0.25806128993285066,0.048916390134432386,-0.03455879818042043,2,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.08117875576745431,0.19995278279078943,0.06309180853564145,-0.037169101903049784,-0.050065792214130045,0.2548488847677239,-0.04921332942300821,-0.04129451130221756,2,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,0.027576449437965556,0.20795601704480798,0.1390317848362453,0.0573201408463303,0.02084572184118144,0.25806128993285066,0.024824234381119803,0.04682142776128384,4,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.09556987059521271,0.19995278279078943,0.1432287742936082,-0.016333464609474074,-0.006517109264785825,0.2548488847677239,-0.018996938322029033,-0.021573962288608,4,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,0.06699747676464651,0.20795601704480798,0.038492511959176245,0.027620390790754845,0.02365049457720092,0.25806128993285066,0.011679826930741377,0.0431724250493527,2,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.04395399092363089,0.19995278279078943,0.06102998049121017,-0.0167710174550251,-0.01749735937057459,0.2548488847677239,-0.03273863381216904,-0.05942242294906522,2,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,0.01679732303486517,0.20795601704480798,0.15046507614600646,0.03489127266026282,-0.004652041927312556,0.25806128993285066,0.04365864622202997,0.04935334137705344,1,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.06285788234335526,0.19995278279078943,0.11140199238018306,-0.013475334287263052,-0.022692492610694115,0.2548488847677239,-0.03322868241863122,-0.03693488073477935,1,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,0.03464064030691266,0.20795601704480798,0.11516346831139945,-0.009848564507624474,0.001779717829391736,0.25806128993285066,-0.017016950182944968,-0.013566700215070143,2,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.020033573450917025,0.19995278279078943,0.0643909828487706,-0.003472671215534573,-0.021465281339518,0.2548488847677239,-0.025445068706954455,-0.06244605690471153,2,2031,1,CSRU-meta
mimic-11site,1.6111111111111112,-0.035694780000107146,0.20795601704480798,0.0638843329725558,0.021212683122241394,0.01630501074547841,0.25806128993285066,0.02275730977161583,-0.015408425781054225,1,2031,0,CSRU-meta
mimic-11site,1.6111111111111112,0.040189870160589225,0.19995278279078943,0.029225364266989046,-0.008927684215181919,-0.025737527583942543,0.2548488847677239,-0.004934691955393838,-0.04671447227310696,1,2031,1,CSRU-meta
mimic-11site,32.666666666666664,0.0018324723840564827,0.47829882431392784,0.029802667972621155,-0.016885454481646356,-0.012909846753224763,0.4341359738604249,-0.004997446616807677,0.025928315391855083,4,5985,0,MICU-care
