dataset,target,n_partners,n_target,n_min,n_partner_total,d_target,ratio_partner_to_target,events_target,epv_target,schema_jaccard,q_median,i2_median,benefit,helped
eicu,79,3,576,365,2711,38,4.706597222222222,84,1.5526315789473684,0.46153846153846156,113.0765573236477,0.9752590664046061,0.10255258051025021,1
eicu,79,1,576,332,332,38,0.5763888888888888,84,1.5526315789473684,0.717948717948718,17.45869786251742,0.9423667579125441,-0.002556181567060778,0
eicu,79,1,576,332,332,38,0.5763888888888888,84,1.5526315789473684,0.7435897435897436,22.053359764351107,0.9546554352404624,-0.045640838026432096,0
eicu,79,1,576,383,383,38,0.6649305555555556,84,1.5526315789473684,0.6410256410256411,8.46775539177359,0.88190494957241,-0.00601154057306022,0
eicu,79,1,576,383,383,38,0.6649305555555556,84,1.5526315789473684,0.6410256410256411,13.213068773803617,0.9243173544981003,0.03125952935813206,1
eicu,79,2,576,310,1227,38,2.1302083333333335,84,1.5526315789473684,0.717948717948718,19.546787712717844,0.8976143581535571,0.008241738974358093,1
eicu,79,2,576,310,1227,38,2.1302083333333335,84,1.5526315789473684,0.717948717948718,41.92331495291052,0.9522938488464842,0.04349347424355407,1
eicu,79,1,576,485,485,38,0.8420138888888888,84,1.5526315789473684,0.6666666666666666,24.54167767178449,0.9589933914345719,0.03253270678337114,1
eicu,79,1,576,485,485,38,0.8420138888888888,84,1.5526315789473684,0.7948717948717948,19.117203285590264,0.9476910934585417,0.05813065944811038,1
eicu,92,2,212,212,1160,21,5.471698113207547,22,0.7142857142857143,0.35294117647058826,37.40831957812639,0.955108185008284,0.01561234924279778,1
eicu,92,2,212,212,1160,26,5.471698113207547,22,0.5769230769230769,0.3333333333333333,18.876606398506276,0.9390369068481452,-0.08323462588560818,0
eicu,92,1,212,212,222,21,1.0471698113207548,22,0.7142857142857143,0.8,13.600276640792483,0.9264637696899091,-0.020208036042190874,0
eicu,92,1,212,212,222,26,1.0471698113207548,22,0.5769230769230769,0.6666666666666666,16.727298791463173,0.9400918447363604,-0.09695330108690303,0
eicu,92,1,212,212,1365,21,6.438679245283019,22,0.7142857142857143,0.6,23.56635579520677,0.9575666255449053,0.01773730869897111,1
eicu,92,1,212,212,1365,26,6.438679245283019,22,0.5769230769230769,0.525,19.560125975220775,0.9488755848880103,-0.10833047338149379,0
eicu,92,4,212,212,2139,21,10.089622641509434,22,0.7142857142857143,0.59375,148.50903058634623,0.9718998620560433,-0.022665746084749944,0
eicu,92,4,212,212,2139,26,10.089622641509434,22,0.5769230769230769,0.59375,143.31860427892187,0.9785566319813154,-0.0676981957057145,0
eicu,92,2,212,212,1423,21,6.712264150943396,22,0.7142857142857143,0.5277777777777778,43.99040212792237,0.9545355372250501,-0.02402785662929109,0
eicu,92,2,212,212,1423,26,6.712264150943396,22,0.5769230769230769,0.5,54.39574840499107,0.9657320598049803,-0.13088569808169043,0
eicu,92,1,212,212,312,21,1.471698113207547,22,0.7142857142857143,0.6129032258064516,32.79683017025465,0.9695092484606346,0.0207882407112073,1
eicu,92,1,212,212,312,26,1.471698113207547,22,0.5769230769230769,0.7741935483870968,24.666298070996284,0.9591142736788225,-0.05109591140156686,0
eicu,92,2,212,212,942,21,4.443396226415095,22,0.7142857142857143,0.5,68.75854393905556,0.9725950848574886,0.01439468602572716,1
eicu,92,2,212,212,942,26,4.443396226415095,22,0.5769230769230769,0.5,35.796143827880904,0.9553620101559013,-0.04089517784785368,0
eicu,92,3,212,212,2284,21,10.773584905660377,22,0.7142857142857143,0.42424242424242425,90.67725434272953,0.9708741567379076,0.006260139407583437,1
eicu,92,3,212,212,2284,26,10.773584905660377,22,0.5769230769230769,0.42424242424242425,55.10807274298101,0.9595976613137882,-0.047129255240042855,0
eicu,92,1,212,212,617,21,2.910377358490566,22,0.7142857142857143,0.76,9.998450121175818,0.8999844988092615,-0.029482724989637416,0
eicu,92,1,212,212,617,26,2.910377358490566,22,0.5769230769230769,0.6333333333333333,9.536706602523875,0.8951419980000903,-0.0750635699233532,0
eicu,92,2,212,212,895,21,4.221698113207547,22,0.7142857142857143,0.6451612903225806,54.65364027245208,0.9634059142258437,-0.0317024358678715,0
eicu,92,2,212,212,895,26,4.221698113207547,22,0.5769230769230769,0.6451612903225806,71.3226979620485,0.9718966452591835,0.015774066438579815,1
eicu,92,4,212,212,3134,21,14.783018867924529,22,0.7142857142857143,0.5,100.33444697758684,0.9707093071706956,0.05885540061352576,1
eicu,92,4,212,212,3134,26,14.783018867924529,22,0.5769230769230769,0.5,131.46827988797267,0.969574409862147,-0.051152615383044386,0
eicu,92,2,212,212,1418,21,6.688679245283019,22,0.7142857142857143,0.5277777777777778,34.4463386377196,0.9419386768203588,-0.0067976522862810695,0
eicu,92,2,212,212,1418,26,6.688679245283019,22,0.5769230769230769,0.6388888888888888,35.62870837051051,0.9437440053589082,0.012404216369486742,1
eicu,110,2,865,247,639,13,0.738728323699422,96,5.153846153846154,0.35294117647058826,36.30326946692727,0.9723826718624717,0.00020989955922129377,1
eicu,110,2,865,247,639,13,0.738728323699422,96,5.153846153846154,0.41379310344827586,37.69322599846623,0.97347003411062,0.021113694845573683,1
eicu,110,4,865,335,3111,13,3.5965317919075144,96,5.153846153846154,0.2926829268292683,106.6341656511135,0.9706631074799794,0.03138810443451562,1
eicu,110,4,865,335,3111,13,3.5965317919075144,96,5.153846153846154,0.3076923076923077,74.6546886548447,0.9761197050428696,0.04755793618202936,1
eicu,110,4,865,329,2891,13,3.3421965317919073,96,5.153846153846154,0.3142857142857143,176.14232010409543,0.9845644130565419,0.047989451154884205,1
eicu,110,4,865,329,2891,13,3.3421965317919073,96,5.153846153846154,0.3142857142857143,129.0115931500704,0.9760390682131523,-0.037316982712451485,0
eicu,110,4,865,569,3371,13,3.8971098265895954,96,5.153846153846154,0.3793103448275862,104.54077904438512,0.9783121983346966,0.058222523161199524,1
eicu,110,4,865,569,3371,13,3.8971098265895954,96,5.153846153846154,0.39285714285714285,70.2577639302711,0.9690729509351442,0.09186574270438647,1
eicu,110,4,865,284,2557,13,2.95606936416185,96,5.153846153846154,0.28205128205128205,128.75556819191158,0.976337771195436,0.015398812943806295,1
eicu,110,4,865,284,2557,13,2.95606936416185,96,5.153846153846154,0.28205128205128205,256.25217470933967,0.9866345853060768,0.05925790315744528,1
eicu,110,4,865,261,1967,13,2.2739884393063585,96,5.153846153846154,0.3333333333333333,106.11160468293879,0.9819007309974027,0.05593222234883102,1
eicu,110,4,865,261,1967,13,2.2739884393063585,96,5.153846153846154,0.3157894736842105,113.1089056910489,0.9727826887952866,0.03885218632831472,1
eicu,110,3,865,312,1611,13,1.8624277456647398,96,5.153846153846154,0.3,27.015481253103893,0.9442326129574926,-0.009474933419026305,0
eicu,110,3,865,312,1611,13,1.8624277456647398,96,5.153846153846154,0.3,55.92802704283217,0.9705504534336273,-0.03914731533217064,0
eicu,110,4,865,280,3166,13,3.660115606936416,96,5.153846153846154,0.2926829268292683,118.44267424754656,0.9850085060181573,0.038045734386562224,1
eicu,110,4,865,280,3166,13,3.660115606936416,96,5.153846153846154,0.2926829268292683,140.465973910976,0.9800503147829986,-0.05673182004066418,0
eicu,110,3,865,423,1408,13,1.6277456647398845,96,5.153846153846154,0.34375,76.69042663341295,0.9739211256502696,0.03807480277273076,1
eicu,110,3,865,423,1408,13,1.6277456647398845,96,5.153846153846154,0.34375,28.00888811131845,0.9560466541972205,0.009475031853837301,1
eicu,110,3,865,383,1360,13,1.5722543352601157,96,5.153846153846154,0.3870967741935484,72.28591290794525,0.9660562755150354,0.025666741018998046,1
eicu,110,3,865,383,1360,13,1.5722543352601157,96,5.153846153846154,0.3870967741935484,95.2825386169069,0.9781627610924833,0.10607896511088627,1
eicu,110,2,865,295,850,13,0.9826589595375722,96,5.153846153846154,0.3870967741935484,47.05061607731774,0.9637520858388212,0.014458186820757363,1
eicu,110,2,865,295,850,13,0.9826589595375722,96,5.153846153846154,0.3870967741935484,17.33992814029663,0.9378612902205594,0.08080442642634444,1
eicu,110,3,865,214,2990,13,3.4566473988439306,96,5.153846153846154,0.35294117647058826,37.51671676978385,0.9586645428412436,0.022067376619185702,1
eicu,110,3,865,214,2990,13,3.4566473988439306,96,5.153846153846154,0.35294117647058826,42.19398075951683,0.9271401719098298,-0.006311229255135387,0
eicu,122,4,1464,348,2293,21,1.5662568306010929,208,6.9523809523809526,0.47619047619047616,69.9987227184181,0.9687657372970055,0.04521123766523394,1
eicu,122,4,1464,348,2293,25,1.5662568306010929,208,5.84,0.47619047619047616,52.9519633424313,0.9568509171967949,-0.0021281760381421932,0
eicu,122,2,1464,446,1051,21,0.717896174863388,208,6.9523809523809526,0.5675675675675675,47.57524879778781,0.9539276580572413,-0.08025165938261941,0
eicu,122,2,1464,446,1051,25,0.717896174863388,208,5.84,0.5675675675675675,55.91875649495044,0.9620589197381422,-0.07074484444375251,0
eicu,122,4,1464,367,2203,21,1.5047814207650274,208,6.9523809523809526,0.5757575757575758,183.23806964135326,0.9823276319201085,-7.610595578572132e-05,0
eicu,122,4,1464,367,2203,25,1.5047814207650274,208,5.84,0.5,101.91361527127708,0.9814681703045589,-0.03334494556334999,0
eicu,122,2,1464,224,504,21,0.3442622950819672,208,6.9523809523809526,0.5806451612903226,134.30980109338742,0.984962053011958,-0.04417508477434673,0
eicu,122,2,1464,224,504,25,0.3442622950819672,208,5.84,0.5142857142857142,181.63315589600958,0.9884507409621416,-0.15383006044733538,0
eicu,122,1,1464,1464,1561,21,1.0662568306010929,208,6.9523809523809526,0.5833333333333334,15.179955907837225,0.9341236558214433,-0.022891496160997116,0
eicu,122,1,1464,1464,1561,25,1.0662568306010929,208,5.84,0.6388888888888888,49.095777706929226,0.9796316496711923,0.0030648248709821413,1
eicu,122,4,1464,284,1347,21,0.9200819672131147,208,6.9523809523809526,0.45,81.63475561734037,0.965257328727694,-0.01871934785369389,0
eicu,122,4,1464,284,1347,25,0.9200819672131147,208,5.84,0.45,73.81994774329277,0.9688609642959771,0.006389186555473936,1
eicu,122,3,1464,284,1074,21,0.7336065573770492,208,6.9523809523809526,0.45,84.69666911785788,0.964579480737012,-0.11180568836999466,0
eicu,122,3,1464,284,1074,25,0.7336065573770492,208,5.84,0.45,91.89044056805957,0.9723549184215672,-0.12401367658122237,0
eicu,122,3,1464,284,2329,21,1.590846994535519,208,6.9523809523809526,0.5757575757575758,116.63561120494407,0.9786013859542035,-0.02406755050085546,0
eicu,122,3,1464,284,2329,25,1.590846994535519,208,5.84,0.5135135135135135,53.041406839181285,0.9422080174856494,-0.013658568541161653,0
eicu,122,1,1464,1226,1226,21,0.837431693989071,208,6.9523809523809526,0.7307692307692307,91.89137802549813,0.9891175862035444,0.015349255292125719,1
eicu,122,1,1464,1226,1226,25,0.837431693989071,208,5.84,0.6666666666666666,28.89778600950043,0.9443990443149561,0.003750769515084851,1
eicu,122,1,1464,261,261,21,0.17827868852459017,208,6.9523809523809526,0.76,12.548250356484582,0.9203076148792945,-0.0005789849441307782,0
eicu,122,1,1464,261,261,25,0.17827868852459017,208,5.84,0.6551724137931034,52.88447721883028,0.9810908596890897,-0.011151584343486731,0
eicu,122,1,1464,365,365,21,0.24931693989071038,208,6.9523809523809526,0.6451612903225806,42.71926735097129,0.9765834243715938,0.01672897594499312,1
eicu,122,1,1464,365,365,25,0.24931693989071038,208,5.84,0.5714285714285714,179.39933133827378,0.9936540047656808,-0.0035040996959591064,0
eicu,122,1,1464,835,835,21,0.5703551912568307,208,6.9523809523809526,0.8181818181818182,32.51248249354406,0.9692070754844271,0.026021760175666986,1
eicu,122,1,1464,835,835,25,0.5703551912568307,208,5.84,0.6923076923076923,49.594458217325524,0.9798328486374742,-0.0017232607184486937,0
eicu,140,4,222,222,1814,24,8.17117117117117,30,0.875,0.5454545454545454,131.77944420648902,0.9777876421528712,0.07545270456623993,1
eicu,140,4,222,222,1814,24,8.17117117117117,30,0.875,0.5454545454545454,59.31856601144169,0.9571620395916859,-0.04474401337886813,0
eicu,140,4,222,222,2663,24,11.995495495495495,30,0.875,0.5588235294117647,138.5584631348662,0.9731844241497314,0.14699200823168102,1
eicu,140,4,222,222,2663,24,11.995495495495495,30,0.875,0.5588235294117647,126.65795536974687,0.9737791553161027,-0.007370265801792397,0
eicu,140,3,222,222,1779,24,8.013513513513514,30,0.875,0.5833333333333334,60.70883296934889,0.9564552154794135,0.09625897687750073,1
eicu,140,3,222,222,1779,24,8.013513513513514,30,0.875,0.5833333333333334,51.97544970316565,0.9596693756190667,0.052725399118433935,1
eicu,140,3,222,222,955,24,4.301801801801802,30,0.875,0.6285714285714286,58.01575438880388,0.9665258316210449,0.12868740052046862,1
eicu,140,3,222,222,955,24,4.301801801801802,30,0.875,0.6285714285714286,32.069326738433276,0.9064526666097835,-0.1630097519477471,0
eicu,140,2,222,222,615,24,2.77027027027027,30,0.875,0.7,69.9808397609972,0.9685794344014775,0.024158834993396133,1
eicu,140,2,222,222,615,24,2.77027027027027,30,0.875,0.7,83.70879820845579,0.9751924924004236,-0.2057447925905453,0
eicu,140,1,222,222,331,24,1.490990990990991,30,0.875,0.8148148148148148,52.19527485129254,0.9806269358148243,0.02645592734610583,1
eicu,140,1,222,222,331,24,1.490990990990991,30,0.875,0.7777777777777778,23.138911024594677,0.9567827544288023,0.17389563528867014,1
eicu,140,1,222,222,1756,24,7.90990990990991,30,0.875,0.75,80.73834197924276,0.9875568769563488,-0.012545913269925435,0
eicu,140,1,222,222,1756,24,7.90990990990991,30,0.875,0.75,25.1111816485661,0.9586210937623504,0.054021606506849784,1
eicu,140,3,222,222,1594,24,7.18018018018018,30,0.875,0.6176470588235294,48.16391113038234,0.947188134371339,0.2472158542409117,1
eicu,140,3,222,222,1594,24,7.18018018018018,30,0.875,0.6176470588235294,43.338753002551606,0.9621127781930007,0.12642107281410764,1
eicu,140,4,222,222,3981,24,17.93243243243243,30,0.875,0.55,217.463483135484,0.9830630237029849,0.1841836884729568,1
eicu,140,4,222,222,3981,24,17.93243243243243,30,0.875,0.55,96.90156584158545,0.9789684490428037,0.10782101429092844,1
eicu,140,1,222,222,2629,24,11.842342342342342,30,0.875,0.8846153846153846,39.681009508349106,0.9747990282407106,0.014858100720877482,1
eicu,140,1,222,222,2629,24,11.842342342342342,30,0.875,0.8846153846153846,27.492044140497583,0.9636258404471665,-0.004878567549069013,0
eicu,140,2,222,222,1473,24,6.635135135135135,30,0.875,0.5428571428571428,136.6851339817516,0.9846794808529893,0.16369432109634174,1
eicu,140,2,222,222,1473,24,6.635135135135135,30,0.875,0.6896551724137931,72.7698214092914,0.9734440064096889,0.0016317566941463357,1
eicu,140,1,222,222,835,24,3.7612612612612613,30,0.875,0.7916666666666666,18.8656210089797,0.9469935286241562,-0.03545678465295052,0
eicu,140,1,222,222,835,24,3.7612612612612613,30,0.875,0.7916666666666666,17.328589882600024,0.9422918998732771,-0.14517296205484712,0
eicu,141,2,691,357,724,26,1.0477568740955137,78,2.1153846153846154,0.8928571428571429,19.972566140194996,0.929108072003447,0.07071220603839468,1
eicu,141,2,691,357,724,26,1.0477568740955137,78,2.1153846153846154,0.8620689655172413,28.95910143651082,0.9198263524588346,0.03654736976987508,1
eicu,141,1,691,691,788,26,1.1403762662807526,78,2.1153846153846154,0.5526315789473685,21.410844109750002,0.953294695207994,0.10747485323256234,1
eicu,141,1,691,691,788,26,1.1403762662807526,78,2.1153846153846154,0.5526315789473685,17.78117440495116,0.9437607450877064,0.2386259656613415,1
eicu,141,3,691,295,2570,26,3.7192474674384948,78,2.1153846153846154,0.5,90.99361879390145,0.9815788878745225,0.07039327568352113,1
eicu,141,3,691,295,2570,26,3.7192474674384948,78,2.1153846153846154,0.5,100.53044987491771,0.9817237235260267,0.24048471280311592,1
eicu,141,4,691,291,1885,26,2.727930535455861,78,2.1153846153846154,0.48717948717948717,154.58510483223137,0.9764822439204041,-0.0939979109684026,0
eicu,141,4,691,291,1885,26,2.727930535455861,78,2.1153846153846154,0.475,192.21748613693117,0.9825271169538369,-0.0026346271212702443,0
eicu,141,2,691,335,1651,26,2.3892908827785817,78,2.1153846153846154,0.8064516129032258,60.386814186912986,0.9656076231344612,0.023145342934778795,1
eicu,141,2,691,335,1651,26,2.3892908827785817,78,2.1153846153846154,0.8064516129032258,50.69696323885429,0.9649604416401208,0.0671131705547425,1
eicu,141,2,691,261,545,26,0.788712011577424,78,2.1153846153846154,0.6206896551724138,62.827517492906125,0.9681668148001261,0.016500967026014557,1
eicu,141,2,691,261,545,26,0.788712011577424,78,2.1153846153846154,0.6206896551724138,111.76961103461593,0.9821060484912971,-0.004616620285675749,0
eicu,141,1,691,691,1756,26,2.5412445730824893,78,2.1153846153846154,0.6923076923076923,120.06072167329982,0.9916507974203577,0.009820098882757727,1
eicu,141,1,691,691,1756,26,2.5412445730824893,78,2.1153846153846154,0.6923076923076923,55.64383497496956,0.9773091204530747,0.05774117632449402,1
eicu,141,2,691,233,517,26,0.748191027496382,78,2.1153846153846154,0.625,17.58275107932413,0.9164039400169934,0.013132348916890718,1
eicu,141,2,691,233,517,26,0.748191027496382,78,2.1153846153846154,0.625,24.128736663064615,0.9466137339305154,0.05117761918145047,1
eicu,141,2,691,367,735,26,1.0636758321273516,78,2.1153846153846154,0.6756756756756757,55.41372424625173,0.9639078580765976,0.07238085010607015,1
eicu,141,2,691,367,735,26,1.0636758321273516,78,2.1153846153846154,0.6756756756756757,80.86801599282668,0.9757018329438606,0.15834763185839165,1
eicu,141,1,691,291,291,26,0.4211287988422576,78,2.1153846153846154,0.7241379310344828,41.06743470646302,0.9756498060531981,-0.01674191687709295,0
eicu,141,1,691,291,291,26,0.4211287988422576,78,2.1153846153846154,0.75,17.01188611718013,0.9412175702851602,0.016884403574043444,1
eicu,141,1,691,485,485,26,0.7018813314037626,78,2.1153846153846154,0.8928571428571429,18.27926398359463,0.9452932021279694,0.00394541039625354,1
eicu,141,1,691,485,485,26,0.7018813314037626,78,2.1153846153846154,0.7575757575757576,38.63871604107095,0.9741192228298411,0.02905379660304147,1
eicu,141,1,691,691,1766,26,2.555716353111433,78,2.1153846153846154,0.75,33.85976197008597,0.9704664196729006,0.0017191940129359096,1
eicu,141,1,691,691,1766,26,2.555716353111433,78,2.1153846153846154,0.75,23.685075523276726,0.9577793197654261,-0.005592771424196008,0
eicu,142,3,708,295,3873,30,5.470338983050848,159,3.7,0.4523809523809524,62.36505300312989,0.9804799015883433,-0.06380809313291036,0
eicu,142,3,708,295,3873,30,5.470338983050848,159,3.7,0.4523809523809524,59.48482108320235,0.9739333320754016,-0.004574146733403339,0
eicu,142,3,708,222,1813,30,2.560734463276836,159,3.7,0.6111111111111112,189.33535566546266,0.9904249583689007,-0.047360755637327334,0
eicu,142,3,708,222,1813,30,2.560734463276836,159,3.7,0.6111111111111112,138.21354719719307,0.9855296384431365,0.06230968985247204,1
eicu,142,3,708,297,939,30,1.326271186440678,159,3.7,0.5128205128205128,59.36785962005805,0.9583898391518756,-0.044113593795361616,0
eicu,142,3,708,297,939,30,1.326271186440678,159,3.7,0.48717948717948717,72.77193982799916,0.9667114530877282,0.0643627951513775,1
eicu,142,4,708,317,2458,30,3.4717514124293785,159,3.7,0.47619047619047616,126.99555865690199,0.9842514177570311,-0.030449654449265506,0
eicu,142,4,708,317,2458,30,3.4717514124293785,159,3.7,0.4523809523809524,198.89550450510868,0.9849167028311444,0.040932122060599596,1
eicu,142,1,708,708,870,30,1.228813559322034,159,3.7,0.7096774193548387,38.269602777223966,0.9725543383969077,-0.04027340733403173,0
eicu,142,1,708,708,870,30,1.228813559322034,159,3.7,0.7096774193548387,79.26903724061955,0.9873239619105879,0.014534035942009027,1
eicu,142,3,708,383,3455,30,4.879943502824859,159,3.7,0.4473684210526316,112.06406863904627,0.9863344304557582,-0.06053638862894861,0
eicu,142,3,708,383,3455,30,4.879943502824859,159,3.7,0.4473684210526316,122.34853834870972,0.9788147598213126,-0.003119025780742135,0
eicu,142,2,708,617,1933,30,2.730225988700565,159,3.7,0.5526315789473685,214.9207321455646,0.9906942435006902,-0.026333336794197637,0
eicu,142,2,708,617,1933,30,2.730225988700565,159,3.7,0.5526315789473685,132.01533602952927,0.9898357368471318,0.01909811260318245,1
eicu,142,2,708,262,627,30,0.885593220338983,159,3.7,0.38461538461538464,29.145516161276138,0.9550103269720362,-0.029694669495949122,0
eicu,142,2,708,262,627,30,0.885593220338983,159,3.7,0.38461538461538464,102.92714581186007,0.9854477074662302,0.018943146822707313,1
eicu,142,2,708,261,985,30,1.3912429378531073,159,3.7,0.5588235294117647,78.35325991143219,0.9822021226238882,-0.07972073100097671,0
eicu,142,2,708,261,985,30,1.3912429378531073,159,3.7,0.5588235294117647,71.69380646234518,0.9838937868475168,-0.04692701598139393,0
eicu,142,4,708,504,3219,30,4.546610169491525,159,3.7,0.43243243243243246,66.26246170044857,0.9675124180617135,-0.0465435510687226,0
eicu,142,4,708,504,3219,30,4.546610169491525,159,3.7,0.43243243243243246,98.39313910196739,0.9768625220176974,0.005003563859403537,1
eicu,142,2,708,365,773,30,1.0918079096045197,159,3.7,0.5128205128205128,22.61897772960136,0.9211920959108979,-0.056516586027140714,0
eicu,142,2,708,365,773,30,1.0918079096045197,159,3.7,0.5128205128205128,55.24183673346101,0.970635208512522,0.03684571823293642,1
eicu,142,2,708,708,2143,30,3.0268361581920904,159,3.7,0.43902439024390244,112.70738040607512,0.9870016947352318,-0.038698802623338635,0
eicu,142,2,708,708,2143,30,3.0268361581920904,159,3.7,0.43902439024390244,85.2669062246267,0.9777937346233628,0.04683717567740486,1
eicu,143,3,284,284,3714,24,13.077464788732394,28,0.8333333333333334,0.5757575757575758,82.57774008014768,0.9636705969782137,-0.0981402696512414,0
eicu,143,3,284,284,3714,27,13.077464788732394,28,0.7407407407407407,0.5135135135135135,67.38971122826102,0.9663002760523252,0.1918225339154515,1
eicu,143,3,284,284,1806,24,6.359154929577465,28,0.8333333333333334,0.5365853658536586,98.94470205657115,0.9743878455657626,0.0007801327307740968,1
eicu,143,3,284,284,1806,27,6.359154929577465,28,0.7407407407407407,0.5365853658536586,99.48078187005643,0.9702271359648046,0.16425057020660533,1
eicu,143,3,284,224,2684,24,9.450704225352112,28,0.8333333333333334,0.6060606060606061,91.20455109626596,0.9671069046013557,0.06573353692684858,1
eicu,143,3,284,224,2684,27,9.450704225352112,28,0.7407407407407407,0.6060606060606061,107.98303163797162,0.9780326046191442,0.06437674875929822,1
eicu,143,3,284,212,1048,24,3.6901408450704225,28,0.8333333333333334,0.7419354838709677,64.40877719946639,0.9580415605805255,-0.08104054224912377,0
eicu,143,3,284,212,1048,27,3.6901408450704225,28,0.7407407407407407,0.8387096774193549,59.70908412186004,0.9564678381721079,0.08655847002077857,1
eicu,143,3,284,284,3004,24,10.577464788732394,28,0.8333333333333334,0.5526315789473685,94.62672524346192,0.9682964829197945,-0.0958339915973208,0
eicu,143,3,284,284,3004,27,10.577464788732394,28,0.7407407407407407,0.6,108.16924229947536,0.9746480343512065,0.06124518719703387,1
eicu,143,1,284,221,221,24,0.778169014084507,28,0.8333333333333334,0.6551724137931034,10.261510631083109,0.9025484613375634,-0.03330491546937936,0
eicu,143,1,284,221,221,27,0.778169014084507,28,0.7407407407407407,0.7586206896551724,7.82266852968179,0.8713339158414624,0.10293003341050114,1
eicu,143,3,284,233,917,24,3.2288732394366195,28,0.8333333333333334,0.6785714285714286,46.46229988490292,0.9373906388030613,-0.08261277887125607,0
eicu,143,3,284,233,917,27,3.2288732394366195,28,0.7407407407407407,0.6785714285714286,47.665721087908466,0.9370616885357259,0.04831615447272328,1
eicu,143,2,284,284,661,24,2.3274647887323945,28,0.8333333333333334,0.7666666666666667,27.334438348765584,0.9315924545891031,-0.019676550445764218,0
eicu,143,2,284,284,661,27,2.3274647887323945,28,0.7407407407407407,0.8666666666666667,31.943125629275876,0.9415215280644496,0.08684944165803818,1
eicu,143,1,284,284,332,24,1.1690140845070423,28,0.8333333333333334,0.8275862068965517,18.78432341630296,0.9460689894333543,0.0647791000100209,1
eicu,143,1,284,284,332,27,1.1690140845070423,28,0.7407407407407407,0.9,11.488922771238844,0.9129596377387633,0.09617474254743874,1
eicu,143,1,284,284,539,24,1.897887323943662,28,0.8333333333333334,0.7666666666666667,19.531028626746433,0.9487994196767207,-0.020620177302216602,0
eicu,143,1,284,284,539,27,1.897887323943662,28,0.7407407407407407,0.8666666666666667,16.62755421469041,0.9393703405036795,-0.014646310440600649,0
eicu,143,1,284,261,261,24,0.9190140845070423,28,0.8333333333333334,0.7407407407407407,14.86462289131234,0.9313453319250433,-0.08211952073258649,0
eicu,143,1,284,261,261,27,0.9190140845070423,28,0.7407407407407407,0.6666666666666666,18.974275413985357,0.9444090949739385,0.025442594572187893,1
eicu,143,2,284,261,1344,24,4.732394366197183,28,0.8333333333333334,0.46153846153846156,88.0338896092023,0.9772814763850791,0.022383194219266933,1
eicu,143,2,284,261,1344,27,4.732394366197183,28,0.7407407407407407,0.46153846153846156,26.902321192533194,0.95602854049122,0.11790768617245201,1
eicu,144,3,297,297,2277,29,7.666666666666667,46,1.103448275862069,0.5757575757575758,75.53210619483988,0.9735211938239764,0.07480976056587008,1
eicu,144,3,297,297,2277,27,7.666666666666667,46,1.1851851851851851,0.6060606060606061,61.727452585780505,0.9513992579585071,-0.000536461596775728,0
eicu,144,1,297,297,1464,29,4.929292929292929,46,1.103448275862069,0.6666666666666666,38.893770880544054,0.97304419179862,0.06348206476527674,1
eicu,144,1,297,297,1464,27,4.929292929292929,46,1.1851851851851851,0.625,14.260661480529322,0.9297522419008415,0.0018740467658310278,1
eicu,144,2,297,222,1538,29,5.178451178451178,46,1.103448275862069,0.6470588235294118,44.617885533068815,0.9551749264649109,0.02024125604041538,1
eicu,144,2,297,222,1538,27,5.178451178451178,46,1.1851851851851851,0.6875,78.49106491883678,0.974519392722368,-0.0934819838371036,0
eicu,144,3,297,297,1644,29,5.5353535353535355,46,1.103448275862069,0.4878048780487805,91.02694145616984,0.9764223332250671,0.05881608424761042,1
eicu,144,3,297,297,1644,27,5.5353535353535355,46,1.1851851851851851,0.5128205128205128,124.88013198448684,0.9804287138398073,0.009859577706017919,1
eicu,144,4,297,233,1834,29,6.175084175084175,46,1.103448275862069,0.47619047619047616,157.66190322947165,0.9809672998728174,0.028413267186948254,1
eicu,144,4,297,233,1834,27,6.175084175084175,46,1.1851851851851851,0.47619047619047616,94.71625815537084,0.9661683121886593,0.012019426284147927,1
eicu,144,1,297,297,409,29,1.3771043771043772,46,1.103448275862069,0.7428571428571429,16.322291782332872,0.9382421837132149,0.05278052184644688,1
eicu,144,1,297,297,409,27,1.3771043771043772,46,1.1851851851851851,0.6571428571428571,17.851285479899154,0.9439816252378006,0.006968843455281759,1
eicu,144,4,297,297,2860,29,9.62962962962963,46,1.103448275862069,0.42857142857142855,83.87027444561508,0.964413113476138,-0.28817333735085465,0
eicu,144,4,297,297,2860,27,9.62962962962963,46,1.1851851851851851,0.45,102.94861158344958,0.9664704443457277,-0.2026013324106069,0
eicu,144,2,297,297,2828,29,9.521885521885523,46,1.103448275862069,0.4722222222222222,25.542357769835462,0.9216986928919333,0.04996479193351594,1
eicu,144,2,297,297,2828,27,9.521885521885523,46,1.1851851851851851,0.5,61.48639872483011,0.9814116477762159,-0.058982036949690786,0
eicu,144,2,297,261,1017,29,3.4242424242424243,46,1.103448275862069,0.4864864864864865,34.32268322892775,0.9423591801626638,0.0403468805041472,1
eicu,144,2,297,261,1017,27,3.4242424242424243,46,1.1851851851851851,0.5,37.24088196233758,0.9650345010224552,0.021597065870149923,1
eicu,144,3,297,297,1670,29,5.622895622895623,46,1.103448275862069,0.5405405405405406,51.43097259516239,0.9412218787200414,0.012287426910521426,1
