dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_zip2,01,3,24488,25591,41.3125,0.0,0.09274115069673294,0.08906300535402581,0.09274115069673294,0.09274115069673294,0.09274115069673294,0.09274115069673294
freddiemac_zip2,01,3,24488,25591,41.3125,1.0,0.09253657986000548,0.08874725550867585,0.09253657986000548,0.08874725550867585,0.08874725550867585,0.09253657986000548
freddiemac_zip2,01,3,24488,25591,41.3125,0.0,0.07672040905124147,0.07500419443884355,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07672040905124147
freddiemac_zip2,01,4,24488,25661,41.3125,1.0,0.09274115069673294,0.09066278107402213,0.09274115069673294,0.09066278107402213,0.09066278107402213,0.09274115069673294
freddiemac_zip2,01,4,24488,25661,41.3125,1.0,0.09253657986000548,0.09147712788266488,0.09253657986000548,0.09147712788266488,0.09147712788266488,0.09253657986000548
freddiemac_zip2,01,4,24488,25661,41.3125,0.125,0.07672040905124147,0.07714042921684018,0.07672040905124147,0.07672040905124147,0.0767673609568008,0.07714042921684018
freddiemac_zip2,01,4,24488,57739,41.3125,0.5,0.09274115069673294,0.09190596667421441,0.09274115069673294,0.09190596667421441,0.09274111582415925,0.09274115069673294
freddiemac_zip2,01,4,24488,57739,41.3125,1.0,0.09253657986000548,0.09460113930754929,0.09253657986000548,0.09460113930754929,0.09460113930754929,0.09460113930754929
freddiemac_zip2,01,4,24488,57739,41.3125,0.0,0.07672040905124147,0.0767787858897818,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.0767787858897818
freddiemac_zip2,01,2,24488,113162,41.3125,0.75,0.09274115069673294,0.09320788130667902,0.09274115069673294,0.09274115069673294,0.09315800721396252,0.09320788130667902
freddiemac_zip2,01,2,24488,113162,41.3125,0.5,0.09253657986000548,0.09417767488062274,0.09253657986000548,0.09417767488062274,0.09357667393076718,0.09417767488062274
freddiemac_zip2,01,2,24488,113162,41.3125,0.0,0.07672040905124147,0.07686266326363704,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07686266326363704
freddiemac_zip2,01,1,24488,50662,41.3125,0.625,0.09274115069673294,0.09181822349810614,0.09274115069673294,0.09181822349810614,0.09308218113625984,0.09274115069673294
freddiemac_zip2,01,1,24488,50662,41.3125,1.0,0.09253657986000548,0.09239133343884119,0.09253657986000548,0.09239133343884119,0.09239133343884119,0.09253657986000548
freddiemac_zip2,01,1,24488,50662,41.3125,0.0,0.07672040905124147,0.0766545093734603,0.07672040905124147,0.07672040905124147,0.07672040905124147,0.07672040905124147
freddiemac_zip2,02,3,33390,105504,54.3125,0.125,0.08947164278052788,0.0882945678751217,0.08947164278052788,0.0882945678751217,0.08873041838859218,0.08947164278052788
freddiemac_zip2,02,3,33390,105504,54.3125,0.875,0.08325310255694608,0.08504402925004045,0.08325310255694608,0.08504402925004045,0.08470535980781353,0.08504402925004045
freddiemac_zip2,02,3,33390,105504,54.3125,1.0,0.08897224962097997,0.08944208606621928,0.08897224962097997,0.08944208606621928,0.08944208606621928,0.08944208606621928
freddiemac_zip2,02,4,33390,113332,54.3125,0.625,0.08947164278052788,0.08853533046603959,0.08947164278052788,0.08853533046603959,0.0892995407545914,0.08947164278052788
freddiemac_zip2,02,4,33390,113332,54.3125,0.625,0.08325310255694608,0.085602993433407,0.08325310255694608,0.085602993433407,0.08406526148892461,0.085602993433407
freddiemac_zip2,02,4,33390,113332,54.3125,1.0,0.08897224962097997,0.08954917672674385,0.08897224962097997,0.08954917672674385,0.08954917672674385,0.08954917672674385
freddiemac_zip2,02,4,33390,112279,54.3125,0.125,0.08947164278052788,0.08711904268583574,0.08947164278052788,0.08947164278052788,0.08928659891122893,0.08947164278052788
freddiemac_zip2,02,4,33390,112279,54.3125,0.875,0.08325310255694608,0.08537285385659638,0.08325310255694608,0.08537285385659638,0.08533220069054046,0.08537285385659638
freddiemac_zip2,02,4,33390,112279,54.3125,1.0,0.08897224962097997,0.09109555979121539,0.08897224962097997,0.09109555979121539,0.09109555979121539,0.09109555979121539
freddiemac_zip2,02,2,33390,95642,54.3125,0.375,0.08947164278052788,0.08867419450892783,0.08947164278052788,0.08867419450892783,0.08894742774585432,0.08947164278052788
freddiemac_zip2,02,2,33390,95642,54.3125,0.875,0.08325310255694608,0.08395215386663435,0.08325310255694608,0.08395215386663435,0.08267489257621383,0.08395215386663435
freddiemac_zip2,02,2,33390,95642,54.3125,0.875,0.08897224962097997,0.08820700605209468,0.08897224962097997,0.08820700605209468,0.08856762118255967,0.08897224962097997
freddiemac_zip2,02,3,33390,53457,54.3125,0.5,0.08947164278052788,0.08622233520539803,0.08947164278052788,0.08947164278052788,0.08803345245209254,0.08947164278052788
freddiemac_zip2,02,3,33390,53457,54.3125,0.5,0.08325310255694608,0.08591006108804179,0.08325310255694608,0.08591006108804179,0.08579044378122697,0.08591006108804179
freddiemac_zip2,02,3,33390,53457,54.3125,0.0,0.08897224962097997,0.08779338719281049,0.08897224962097997,0.08897224962097997,0.08897224962097997,0.08897224962097997
freddiemac_zip2,02,4,33390,242925,54.3125,0.0,0.08947164278052788,0.09048610113346409,0.08947164278052788,0.08947164278052788,0.08947164278052788,0.09048610113346409
