dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_span_income,2,3,1664,22582,62.5,0.25,0.0,0.7229016166496766,0.7128170896614461,0.7229016166496766,0.7229016166496766,0.7212503604006583,0.7212503604006583,0.7203311333355936,0.7166938422327579,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,3,1664,22582,62.5,0.25,0.375,0.7150951665325143,0.7138937891053636,0.7150951665325143,0.7150951665325143,0.7167816245031103,0.7167816245031103,0.7166214770380857,0.7165142719583892,0.7150951665325143,0.7172670602078179,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,3,1664,9869,62.5,0.0,0.0,0.705108433799459,0.6899223695064127,0.705108433799459,0.705108433799459,0.705108433799459,0.7025382227005865,0.6998017220159879,0.6936221722873888,0.705108433799459,0.705108433799459,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,3,1664,9869,62.5,0.125,0.0,0.7229016166496766,0.7093039834385219,0.7229016166496766,0.7229016166496766,0.722422818690604,0.7211962284298084,0.7177773690329933,0.7132956992537455,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,3,1664,9869,62.5,0.0,0.5,0.7150951665325143,0.714913065578703,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7170544510227039,0.7188800921443641,0.7167947891394462,0.7150951665325143,0.7188800921443641,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,2,1664,1612,62.5,0.25,0.625,0.705108433799459,0.7052230973664073,0.705108433799459,0.705108433799459,0.7049976404902059,0.7049976404902059,0.7051192390822603,0.706146227088398,0.7052230973664073,0.7069681157957979,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,2,1664,1612,62.5,0.625,0.0,0.7229016166496766,0.7169110976952523,0.7229016166496766,0.7229016166496766,0.7193473989096234,0.7213164756669268,0.7201319486136889,0.71822795165317,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,2,1664,1612,62.5,0.5,1.0,0.7150951665325143,0.7191490634198913,0.7150951665325143,0.7150951665325143,0.7166611403228471,0.7173936894916877,0.7166611403228471,0.7184989059403301,0.7191490634198913,0.7191490634198913,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,4,1664,28625,62.5,0.625,0.0,0.705108433799459,0.6963983494313937,0.705108433799459,0.6963983494313937,0.6984799513962142,0.7050765676170736,0.70037233593614,0.699066726285795,0.705108433799459,0.705108433799459,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,4,1664,28625,62.5,0.625,0.0,0.7229016166496766,0.7157577875718271,0.7229016166496766,0.7157577875718271,0.7196991603844118,0.7216059783295785,0.7199785927885127,0.7179418390599166,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,4,1664,28625,62.5,0.25,0.25,0.7150951665325143,0.7126847097156359,0.7150951665325143,0.7150951665325143,0.7169600263825963,0.7169600263825963,0.7167162919007557,0.714158804867383,0.7150951665325143,0.7169600263825963,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,2,1664,33653,62.5,0.75,0.25,0.705108433799459,0.7003647300056874,0.705108433799459,0.7003647300056874,0.7010221320174869,0.7057055633685554,0.7027213288302743,0.7010221320174869,0.705108433799459,0.7057055633685554,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,2,1664,33653,62.5,0.75,0.0,0.7229016166496766,0.7163732254529463,0.7229016166496766,0.7163732254529463,0.7186295582577299,0.7209092636302683,0.7199105749847952,0.7186295582577299,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,2,1664,33653,62.5,0.875,0.375,0.7150951665325143,0.7150307700898071,0.7150951665325143,0.7150307700898071,0.7157230465753539,0.7156374533107163,0.7161743906198994,0.7160065267922988,0.7150951665325143,0.7162434606105591,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,3,1664,4809,62.5,1.0,0.5,0.705108433799459,0.7066425424161124,0.705108433799459,0.7066425424161124,0.7066425424161124,0.7073324166808806,0.7092965261356615,0.708401941229659,0.7066425424161124,0.7092965261356615,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,3,1664,4809,62.5,0.5,0.25,0.7229016166496766,0.7203257961211749,0.7229016166496766,0.7203257961211749,0.7228307518078114,0.7237198961328778,0.7228307518078114,0.722004360982661,0.7229016166496766,0.7237198961328778,0.7229016166496766,20.2,0.7229016166496766
acs_span_income,2,3,1664,4809,62.5,0.0,0.75,0.7150951665325143,0.7162882146026077,0.7150951665325143,0.7150951665325143,0.7150951665325143,0.7169934234547992,0.7191883168359005,0.7193254350034131,0.7162882146026077,0.7193254350034131,0.7150951665325143,20.2,0.7150951665325143
acs_span_income,2,3,1664,2871,62.5,0.0,0.5,0.705108433799459,0.7038625267026097,0.705108433799459,0.705108433799459,0.705108433799459,0.7060889936239935,0.7063311842788556,0.7045797249671626,0.705108433799459,0.7063311842788556,0.705108433799459,20.2,0.705108433799459
acs_span_income,2,3,1664,2871,62.5,0.0,0.0,0.7229016166496766,0.7161426489716383,0.7229016166496766,0.7229016166496766,0.7229016166496766,0.7210266551701354,0.7195749350566524,0.7174906061803317,0.7229016166496766,0.7229016166496766,0.7229016166496766,20.2,0.7229016166496766
