dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,1.0,0.125,0.419591549385327,0.3929952640446907,0.3929952640446907,0.3929952640446907,0.3929952640446907,0.42278346584680765,0.42047238450074326,0.4079978266200553,0.419591549385327,0.423856146036068
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,0.5,0.375,0.36779685965392905,0.36124075544805384,0.36124075544805384,0.36779685965392905,0.37485743789460146,0.37313107754988734,0.37485743789460146,0.372273809866416,0.36779685965392905,0.37511991608011186
mimic_sites_unit_x_system,CCU-meta,2,1535,6154,5.962962962962963,1.0,0.25,0.4230907520385529,0.40979829718036276,0.40979829718036276,0.40979829718036276,0.40979829718036276,0.4356452521807386,0.43203501286337714,0.42331429107264235,0.4230907520385529,0.4356452521807386
mimic_sites_unit_x_system,CCU-meta,2,1535,6154,5.962962962962963,1.0,0.625,0.419591549385327,0.41239281366589153,0.41239281366589153,0.41239281366589153,0.41239281366589153,0.42549809137426114,0.4269477507353693,0.42677084412645444,0.419591549385327,0.4295819339960304
mimic_sites_unit_x_system,CCU-meta,2,1535,6154,5.962962962962963,0.5,0.25,0.36779685965392905,0.35666902056014305,0.35666902056014305,0.35666902056014305,0.3760405864028117,0.37624829501052426,0.3760405864028117,0.3699565183467885,0.36779685965392905,0.37624829501052426
mimic_sites_unit_x_system,CCU-meta,4,1535,11023,5.962962962962963,0.125,0.5,0.4230907520385529,0.4124685372467251,0.4124685372467251,0.4230907520385529,0.43135431178848005,0.4371679109058023,0.4415625032816441,0.43288301277417596,0.4230907520385529,0.4415625032816441
mimic_sites_unit_x_system,CCU-meta,4,1535,11023,5.962962962962963,1.0,0.5,0.419591549385327,0.412176195310512,0.412176195310512,0.412176195310512,0.412176195310512,0.4282589116288447,0.4314858639634257,0.4261171354304144,0.419591549385327,0.4314858639634257
mimic_sites_unit_x_system,CCU-meta,4,1535,11023,5.962962962962963,0.5,0.375,0.36779685965392905,0.3494545195621832,0.3494545195621832,0.36779685965392905,0.3686819143628025,0.373572410268978,0.3686819143628025,0.36269278917850833,0.36779685965392905,0.3736897221067597
mimic_sites_unit_x_system,CCU-meta,2,1535,5589,5.962962962962963,0.75,0.5,0.4230907520385529,0.428661222323222,0.428661222323222,0.4230907520385529,0.43679882295178335,0.4389211466844951,0.4447984989524494,0.43679882295178335,0.428661222323222,0.4447984989524494
mimic_sites_unit_x_system,CCU-meta,2,1535,5589,5.962962962962963,1.0,0.5,0.419591549385327,0.40425582752504075,0.40425582752504075,0.40425582752504075,0.40425582752504075,0.4251584287742834,0.4265571797098739,0.4227793057599027,0.419591549385327,0.4265571797098739
mimic_sites_unit_x_system,CCU-meta,2,1535,5589,5.962962962962963,0.25,0.5,0.36779685965392905,0.36792587888297135,0.36792587888297135,0.36779685965392905,0.38069332112117266,0.38069332112117266,0.386325221244394,0.37840693313090085,0.36792587888297135,0.386325221244394
mimic_sites_unit_x_system,CCU-meta,4,1535,22303,5.962962962962963,1.0,1.0,0.4230907520385529,0.4703522081145499,0.4703522081145499,0.4703522081145499,0.4703522081145499,0.44091464191031265,0.4543018830164306,0.4688614062507308,0.4703522081145499,0.4703522081145499
