benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,brier_local,brier_merge,d_brier,d_slope,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,slope_local,slope_merge,target,w_epv
-0.007564429108900039,-0.006515530781782297,-0.02284962840829874,-0.0258494525493419,-0.10701542360962568,0.09117382582840544,0.09198797539237409,0.0008141495639686497,-0.019476575346615732,matrix,2.0,11.0,-0.13870965895232493,-0.12348416381822944,-0.16050697970532488,0.2812540160318369,0.2736895869229369,0.2747384852500546,0.2584043876235382,0.255404563482495,0.17423859242221124,2,2722,1,2.0552804137655016,2.035803838418886,CCU-care,1.0
0.02935996739470359,0.02988671469471632,0.02636274500089486,0.01945208779362073,-0.12092505640697743,0.09076052434657565,0.09115473363038137,0.0003942092838057215,0.027335693042348286,matrix,5.0,11.0,-0.05221593280540443,-0.16231355761859043,-0.11550664267323718,0.29236932912065433,0.3217292965153579,0.32225604381537065,0.3187320741215492,0.31182141691427506,0.1714442727136769,2,2722,1,2.117484852471034,2.144820545513382,CCU-care,1.0
0.029231128191073097,0.03173685794910874,0.027923312189538863,0.022027853036986178,-0.12207335464215524,0.09113891908238735,0.09109971323104867,-3.92058513386806e-05,-0.016347799327299573,matrix,inf,11.0,-0.020793757843978078,0.029328486907790607,-0.007787216925460139,0.2930589089013557,0.3222900370924288,0.32479576685046446,0.3209822210908946,0.3150867619383419,0.17098555425920048,2,2722,1,2.2218453237678277,2.205497524440528,CCU-care,1.0
0.017301126633624042,0.01422942441344996,0.02045505767916797,0.02045505767916797,-0.002016400038337418,0.30037114454324637,0.16150394418786249,-0.13886720035538389,0.08828154515111802,matrix,0.1,11.0,0.011825439915738506,0.01980449903291523,0.012102713479190924,0.08659988232538457,0.10390100895900861,0.10082930673883453,0.10705494000455254,0.10705494000455254,0.08458348228704715,1,2722,1,-0.10458534704789439,-0.016303801896776365,CCU-care,1.0
-0.02096264688116159,-0.018428201672330502,-0.023265120027412545,-0.023265120027412545,-0.005180295340638574,0.18996657947946097,0.10229894431508098,-0.08766763516437999,0.08162305107078227,matrix,0.5,11.0,-0.06382340238102158,-0.07571484971183322,-0.07041363212769738,0.18977849743123099,0.1688158505500694,0.17135029575890048,0.16651337740381844,0.16651337740381844,0.1845982020905924,1,2722,1,0.8251406029638613,0.9067636540346435,CCU-care,1.0
0.020131020952229323,0.01923380072332892,0.0206476503544564,0.0206476503544564,-0.007500552928936838,0.09494702575400235,0.09432924747359532,-0.0006177782804070303,0.4781146855834848,matrix,1.0,11.0,-0.05837405653736813,-0.08109392082348804,-0.10169694155537304,0.19503614320519405,0.21516716415742337,0.21426994392852297,0.21568379355965045,0.21568379355965045,0.1875355902762572,1,2722,1,1.0715069402714343,1.5496216258549191,CCU-care,1.0
0.011608604929457145,0.009291998893704079,0.011225621276450881,0.011225621276450881,-0.007208353624500341,0.09181822690843518,0.09146600159147057,-0.000352225316964605,0.458366630719272,matrix,2.0,11.0,-0.11654869473205814,-0.1857111843841528,-0.19278205804167714,0.2802287715888208,0.29183737651827796,0.2895207704825249,0.2914543928652717,0.2914543928652717,0.27302041796432047,1,2722,1,1.8906205954564428,2.3489872261757148,CCU-care,1.0
0.0018525849285926377,0.0009048519751205797,-0.0014141227233603892,-0.0014141227233603892,-0.007684592222349629,0.09098003018382231,0.09209795727069543,0.0011179270868731245,0.5155799813673356,matrix,5.0,11.0,-0.02773389286437211,-0.16831745977975954,-0.10579272525164984,0.2830453488558409,0.2848979337844335,0.28395020083096145,0.2816312261324805,0.2816312261324805,0.27536075663349124,1,2722,1,2.1097388973396067,2.6253188787069424,CCU-care,1.0
-0.005328877545268285,-0.005292671429945051,-0.0065839285810100345,-0.0065839285810100345,-0.008665336883741936,0.09113891908238735,0.09201329464626677,0.0008743755638794259,0.39931776958176046,matrix,inf,11.0,-0.028371680573437863,0.005547992054215745,-0.01218098170428944,0.2930589089013557,0.28773003135608743,0.28776623747141067,0.2864749803203457,0.2864749803203457,0.2843935720176138,1,2722,1,2.2218453237678277,2.621163093349588,CCU-care,1.0
-0.03580343112313117,-0.026213374979004528,-0.04528076720968181,-0.023675274551265224,-0.04437892935878893,0.19041300676221035,0.3126421299866217,0.12222912322441137,-0.058897400127471584,matrix,0.1,11.0,-0.007398076162178802,-0.05213393045004108,-0.011805093747994932,0.16191094588743388,0.1261075147643027,0.13569757090842935,0.11663017867775206,0.13823567133616865,0.11753201652864495,3,2722,1,0.10181999144633777,0.042922591318866186,CCU-care,1.0
