dataset,target,seed,n_partners,n_target,epv_target,kind,benefit,helped,slope_last,climb_half,level
mimic-11site,MICU-meta,0,1,5469,25.88888888888889,gb,-0.0171038939991231,0,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,1,5469,25.88888888888889,lr,-0.026384624104293763,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,1,5469,25.88888888888889,gb,-0.033627739399453904,0,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,MICU-meta,0,1,5469,25.88888888888889,lr,-0.014480298056386565,0,0.008278613709365345,0.02080247841289229,0.3589801107316042
mimic-11site,MICU-meta,0,1,5469,25.88888888888889,gb,-0.040209993444919934,0,0.04122341015992069,0.0915337512567814,0.4000355364472656
mimic-11site,MICU-meta,1,1,5469,25.88888888888889,lr,-0.005920644690333321,0,-0.0022060211826812923,0.03193601583669956,0.35761786112584787
mimic-11site,MICU-meta,1,1,5469,25.88888888888889,gb,-0.025367553942023113,0,0.04856625569313136,0.11114779126028031,0.39409079675524206
mimic-11site,SICU-care,0,1,2489,10.709677419354838,lr,-0.028070804987342657,0,-0.0042151636750105085,0.022564203797794374,0.3006414574733207
mimic-11site,SICU-care,0,1,2489,10.709677419354838,gb,-0.013136626321655298,0,0.024803443401569196,0.0842321000915799,0.3049588995811863
mimic-11site,SICU-care,1,1,2489,10.709677419354838,lr,-0.030496760136772272,0,0.0013090740523898066,0.06598596933525087,0.30339645417117295
mimic-11site,SICU-care,1,1,2489,10.709677419354838,gb,0.04167883913698689,1,0.012148307447922425,0.22968930738200294,0.34834341745271474
mimic-11site,SICU-care,0,4,2489,10.709677419354838,lr,-0.049838975733122015,0,-0.0042151636750105085,0.022564203797794374,0.3006414574733207
mimic-11site,SICU-care,0,4,2489,10.709677419354838,gb,-0.013066568831069492,0,0.024803443401569196,0.0842321000915799,0.3049588995811863
mimic-11site,SICU-care,1,4,2489,10.709677419354838,lr,0.000520028896051794,1,0.0013090740523898066,0.06598596933525087,0.30339645417117295
mimic-11site,SICU-care,1,4,2489,10.709677419354838,gb,0.07456830351810251,1,0.012148307447922425,0.22968930738200294,0.34834341745271474
mimic-11site,SICU-care,0,4,2489,10.709677419354838,lr,0.003421435630541758,1,-0.0042151636750105085,0.022564203797794374,0.3006414574733207
mimic-11site,SICU-care,0,4,2489,10.709677419354838,gb,-0.007123176349794036,0,0.024803443401569196,0.0842321000915799,0.3049588995811863
mimic-11site,SICU-care,1,4,2489,10.709677419354838,lr,0.024130969457596296,1,0.0013090740523898066,0.06598596933525087,0.30339645417117295
mimic-11site,SICU-care,1,4,2489,10.709677419354838,gb,0.06060661304803722,1,0.012148307447922425,0.22968930738200294,0.34834341745271474
mimic-11site,SICU-care,0,2,2489,10.709677419354838,lr,-0.0693624834634255,0,-0.0042151636750105085,0.022564203797794374,0.3006414574733207
mimic-11site,SICU-care,0,2,2489,10.709677419354838,gb,0.000807855863845186,1,0.024803443401569196,0.0842321000915799,0.3049588995811863
mimic-11site,SICU-care,1,2,2489,10.709677419354838,lr,-0.04543704710689628,0,0.0013090740523898066,0.06598596933525087,0.30339645417117295
mimic-11site,SICU-care,1,2,2489,10.709677419354838,gb,0.042118182179726016,1,0.012148307447922425,0.22968930738200294,0.34834341745271474
mimic-11site,SICU-care,0,3,2489,10.709677419354838,lr,-0.030547108522389732,0,-0.0042151636750105085,0.022564203797794374,0.3006414574733207
mimic-11site,SICU-care,0,3,2489,10.709677419354838,gb,-0.008325418334739931,0,0.024803443401569196,0.0842321000915799,0.3049588995811863
mimic-11site,SICU-care,1,3,2489,10.709677419354838,lr,-0.003209423540282308,0,0.0013090740523898066,0.06598596933525087,0.30339645417117295
mimic-11site,SICU-care,1,3,2489,10.709677419354838,gb,0.05876592235755873,1,0.012148307447922425,0.22968930738200294,0.34834341745271474
mimic-11site,SICU-care,0,1,2489,10.709677419354838,lr,-0.05792141544400842,0,-0.0042151636750105085,0.022564203797794374,0.3006414574733207
mimic-11site,SICU-care,0,1,2489,10.709677419354838,gb,0.00044735275789847817,1,0.024803443401569196,0.0842321000915799,0.3049588995811863
mimic-11site,SICU-care,1,1,2489,10.709677419354838,lr,-0.012345523179607465,0,0.0013090740523898066,0.06598596933525087,0.30339645417117295
mimic-11site,SICU-care,1,1,2489,10.709677419354838,gb,0.04887560345586994,1,0.012148307447922425,0.22968930738200294,0.34834341745271474
mimic-11site,SICU-care,0,2,2489,10.709677419354838,lr,0.029065549280902103,1,-0.0042151636750105085,0.022564203797794374,0.3006414574733207
mimic-11site,SICU-care,0,2,2489,10.709677419354838,gb,0.005387217340576844,1,0.024803443401569196,0.0842321000915799,0.3049588995811863
mimic-11site,SICU-care,1,2,2489,10.709677419354838,lr,0.030955606989741646,1,0.0013090740523898066,0.06598596933525087,0.30339645417117295
mimic-11site,SICU-care,1,2,2489,10.709677419354838,gb,0.04965797521451126,1,0.012148307447922425,0.22968930738200294,0.34834341745271474
mimic-11site,SICU-meta,0,1,2276,9.56,lr,-0.03759898756654967,0,-0.008142704189494471,-0.036860869909104636,0.26882897354620594
mimic-11site,SICU-meta,0,1,2276,9.56,gb,0.005588167227691898,1,0.15402282869696768,0.1557825613419539,0.3175141776786293
mimic-11site,SICU-meta,1,1,2276,9.56,lr,-0.0046264968579782795,0,-0.009995521988729775,0.06864894336149162,0.2608641237408927
mimic-11site,SICU-meta,1,1,2276,9.56,gb,0.02974161407571868,1,0.037517098761292604,0.11439199139949481,0.25079102682324655
mimic-11site,SICU-meta,0,4,2276,9.56,lr,-0.03944565964236613,0,-0.008142704189494471,-0.036860869909104636,0.26882897354620594
mimic-11site,SICU-meta,0,4,2276,9.56,gb,0.011524303543736292,1,0.15402282869696768,0.1557825613419539,0.3175141776786293
mimic-11site,SICU-meta,1,4,2276,9.56,lr,0.0030734665548980966,1,-0.009995521988729775,0.06864894336149162,0.2608641237408927
mimic-11site,SICU-meta,1,4,2276,9.56,gb,0.014626757359757825,1,0.037517098761292604,0.11439199139949481,0.25079102682324655
mimic-11site,SICU-meta,0,1,2276,9.56,lr,-0.03924969233169007,0,-0.008142704189494471,-0.036860869909104636,0.26882897354620594
mimic-11site,SICU-meta,0,1,2276,9.56,gb,0.02842621813380003,1,0.15402282869696768,0.1557825613419539,0.3175141776786293
mimic-11site,SICU-meta,1,1,2276,9.56,lr,-0.018246589922574913,0,-0.009995521988729775,0.06864894336149162,0.2608641237408927
mimic-11site,SICU-meta,1,1,2276,9.56,gb,0.015036836862341807,1,0.037517098761292604,0.11439199139949481,0.25079102682324655
mimic-11site,SICU-meta,0,3,2276,9.56,lr,-0.015622304449900926,0,-0.008142704189494471,-0.036860869909104636,0.26882897354620594
mimic-11site,SICU-meta,0,3,2276,9.56,gb,0.0505503972552121,1,0.15402282869696768,0.1557825613419539,0.3175141776786293
mimic-11site,SICU-meta,1,3,2276,9.56,lr,0.025694344665363855,1,-0.009995521988729775,0.06864894336149162,0.2608641237408927
mimic-11site,SICU-meta,1,3,2276,9.56,gb,0.04565747454690183,1,0.037517098761292604,0.11439199139949481,0.25079102682324655
mimic-11site,SICU-meta,0,2,2276,9.56,lr,-0.024085107006699052,0,-0.008142704189494471,-0.036860869909104636,0.26882897354620594
mimic-11site,SICU-meta,0,2,2276,9.56,gb,0.031871674222899105,1,0.15402282869696768,0.1557825613419539,0.3175141776786293
mimic-11site,SICU-meta,1,2,2276,9.56,lr,0.026068519671718082,1,-0.009995521988729775,0.06864894336149162,0.2608641237408927
mimic-11site,SICU-meta,1,2,2276,9.56,gb,0.023769050610529363,1,0.037517098761292604,0.11439199139949481,0.25079102682324655
mimic-11site,SICU-meta,0,4,2276,9.56,lr,-0.004328736465042282,0,-0.008142704189494471,-0.036860869909104636,0.26882897354620594
mimic-11site,SICU-meta,0,4,2276,9.56,gb,0.03977968382340541,1,0.15402282869696768,0.1557825613419539,0.3175141776786293
mimic-11site,SICU-meta,1,4,2276,9.56,lr,0.04631457046810811,1,-0.009995521988729775,0.06864894336149162,0.2608641237408927
mimic-11site,SICU-meta,1,4,2276,9.56,gb,0.02781238852061141,1,0.037517098761292604,0.11439199139949481,0.25079102682324655
mimic-11site,SICU-meta,0,1,2276,9.56,lr,0.021264836101459073,1,-0.008142704189494471,-0.036860869909104636,0.26882897354620594
mimic-11site,SICU-meta,0,1,2276,9.56,gb,0.03394442106189277,1,0.15402282869696768,0.1557825613419539,0.3175141776786293
mimic-11site,SICU-meta,1,1,2276,9.56,lr,0.0406706992421364,1,-0.009995521988729775,0.06864894336149162,0.2608641237408927
mimic-11site,SICU-meta,1,1,2276,9.56,gb,0.02028754288180007,1,0.037517098761292604,0.11439199139949481,0.25079102682324655
mimic-11site,TSICU-care,0,2,1880,6.53125,lr,-0.012589573558532963,0,0.038953705011981705,-0.008583366077962923,0.327345931315312
mimic-11site,TSICU-care,0,2,1880,6.53125,gb,0.0007514445891457222,1,0.16727072418494973,0.10426367525993961,0.33638860614921695
mimic-11site,TSICU-care,1,2,1880,6.53125,lr,0.004456615800001618,1,0.0648333833756664,0.09658721969689053,0.3301993645551425
mimic-11site,TSICU-care,1,2,1880,6.53125,gb,0.04574709035488028,1,0.08036676309312167,0.14614303513030433,0.2967779574091579
mimic-11site,TSICU-care,0,1,1880,6.53125,lr,-0.021153986717577733,0,0.038953705011981705,-0.008583366077962923,0.327345931315312
mimic-11site,TSICU-care,0,1,1880,6.53125,gb,-0.017781006864273197,0,0.16727072418494973,0.10426367525993961,0.33638860614921695
mimic-11site,TSICU-care,1,1,1880,6.53125,lr,-0.0033677107666478245,0,0.0648333833756664,0.09658721969689053,0.3301993645551425
mimic-11site,TSICU-care,1,1,1880,6.53125,gb,0.008972103158623013,1,0.08036676309312167,0.14614303513030433,0.2967779574091579
mimic-11site,TSICU-care,0,4,1880,6.53125,lr,-0.020824099216532055,0,0.038953705011981705,-0.008583366077962923,0.327345931315312
mimic-11site,TSICU-care,0,4,1880,6.53125,gb,0.03386794293444184,1,0.16727072418494973,0.10426367525993961,0.33638860614921695
mimic-11site,TSICU-care,1,4,1880,6.53125,lr,-0.01744517278364871,0,0.0648333833756664,0.09658721969689053,0.3301993645551425
mimic-11site,TSICU-care,1,4,1880,6.53125,gb,0.03800561434511196,1,0.08036676309312167,0.14614303513030433,0.2967779574091579
mimic-11site,TSICU-care,0,1,1880,6.53125,lr,0.01315204478810933,1,0.038953705011981705,-0.008583366077962923,0.327345931315312
mimic-11site,TSICU-care,0,1,1880,6.53125,gb,0.00935101639667707,1,0.16727072418494973,0.10426367525993961,0.33638860614921695
mimic-11site,TSICU-care,1,1,1880,6.53125,lr,0.012186887679213776,1,0.0648333833756664,0.09658721969689053,0.3301993645551425
mimic-11site,TSICU-care,1,1,1880,6.53125,gb,-0.006069031522541568,0,0.08036676309312167,0.14614303513030433,0.2967779574091579
mimic-11site,TSICU-care,0,2,1880,6.53125,lr,0.013638843707916237,1,0.038953705011981705,-0.008583366077962923,0.327345931315312
mimic-11site,TSICU-care,0,2,1880,6.53125,gb,0.022923037933838153,1,0.16727072418494973,0.10426367525993961,0.33638860614921695
mimic-11site,TSICU-care,1,2,1880,6.53125,lr,0.0053846716161303765,1,0.0648333833756664,0.09658721969689053,0.3301993645551425
mimic-11site,TSICU-care,1,2,1880,6.53125,gb,0.005060352314307792,1,0.08036676309312167,0.14614303513030433,0.2967779574091579
mimic-11site,TSICU-care,0,3,1880,6.53125,lr,0.018571479950660053,1,0.038953705011981705,-0.008583366077962923,0.327345931315312
mimic-11site,TSICU-care,0,3,1880,6.53125,gb,0.02684621612517407,1,0.16727072418494973,0.10426367525993961,0.33638860614921695
mimic-11site,TSICU-care,1,3,1880,6.53125,lr,0.0034958798115826695,1,0.0648333833756664,0.09658721969689053,0.3301993645551425
mimic-11site,TSICU-care,1,3,1880,6.53125,gb,0.030183558492146545,1,0.08036676309312167,0.14614303513030433,0.2967779574091579
mimic-11site,TSICU-care,0,2,1880,6.53125,lr,0.014710310483558697,1,0.038953705011981705,-0.008583366077962923,0.327345931315312
