dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
acs_span_income,4,4,866,10315,31.3,0.625,0.7318001102157562,0.7348612901676527,0.7318001102157562,0.7348612901676527,0.7377497165456134,0.7348612901676527
acs_span_income,4,4,866,10315,31.3,0.625,0.7662242062602568,0.7649240988485997,0.7662242062602568,0.7649240988485997,0.766350738835105,0.7662242062602568
acs_span_income,4,4,866,10315,31.3,0.125,0.7280561574932598,0.7180388258952912,0.7280561574932598,0.7280561574932598,0.7272817966033557,0.7280561574932598
acs_span_income,4,4,866,4246,31.3,1.0,0.7318001102157562,0.7426147662938224,0.7318001102157562,0.7426147662938224,0.7426147662938224,0.7426147662938224
acs_span_income,4,4,866,4246,31.3,1.0,0.7662242062602568,0.7589759158277741,0.7662242062602568,0.7589759158277741,0.7589759158277741,0.7662242062602568
acs_span_income,4,4,866,4246,31.3,1.0,0.7280561574932598,0.7385718700077608,0.7280561574932598,0.7385718700077608,0.7385718700077608,0.7385718700077608
acs_span_income,4,2,866,6055,31.3,0.75,0.7318001102157562,0.7319758375417906,0.7318001102157562,0.7319758375417906,0.7328891694133519,0.7319758375417906
acs_span_income,4,2,866,6055,31.3,0.75,0.7662242062602568,0.7674344393560628,0.7662242062602568,0.7674344393560628,0.770275648011562,0.7674344393560628
acs_span_income,4,2,866,6055,31.3,0.125,0.7280561574932598,0.7109935908045074,0.7280561574932598,0.7280561574932598,0.7267760978926936,0.7280561574932598
acs_span_income,4,3,866,6708,31.3,0.75,0.7318001102157562,0.7360161688762499,0.7318001102157562,0.7360161688762499,0.7396373192491017,0.7360161688762499
acs_span_income,4,3,866,6708,31.3,0.625,0.7662242062602568,0.7517663170122224,0.7662242062602568,0.7517663170122224,0.7594259391835609,0.7662242062602568
acs_span_income,4,3,866,6708,31.3,0.375,0.7280561574932598,0.7275746399417371,0.7280561574932598,0.7280561574932598,0.7310532199955179,0.7280561574932598
acs_span_income,4,4,866,4211,31.3,0.875,0.7318001102157562,0.7355008428755777,0.7318001102157562,0.7355008428755777,0.7364596850438634,0.7355008428755777
acs_span_income,4,4,866,4211,31.3,0.625,0.7662242062602568,0.7578633524418662,0.7662242062602568,0.7578633524418662,0.7635003433006187,0.7662242062602568
acs_span_income,4,4,866,4211,31.3,0.375,0.7280561574932598,0.7182335540616394,0.7280561574932598,0.7280561574932598,0.7273224097447065,0.7280561574932598
acs_span_income,4,4,866,13260,31.3,0.625,0.7318001102157562,0.73259435404744,0.7318001102157562,0.73259435404744,0.7364055619579128,0.73259435404744
acs_span_income,4,4,866,13260,31.3,0.75,0.7662242062602568,0.7523491003848619,0.7662242062602568,0.7523491003848619,0.7572019007487906,0.7662242062602568
acs_span_income,4,4,866,13260,31.3,0.5,0.7280561574932598,0.7220965979514818,0.7280561574932598,0.7280561574932598,0.7291362677638057,0.7280561574932598
acs_span_income,4,1,866,4877,31.3,0.75,0.7318001102157562,0.7353523025757981,0.7318001102157562,0.7353523025757981,0.7372670394062114,0.7353523025757981
acs_span_income,4,1,866,4877,31.3,1.0,0.7662242062602568,0.7545210095794143,0.7662242062602568,0.7545210095794143,0.7545210095794143,0.7662242062602568
acs_span_income,4,1,866,4877,31.3,0.125,0.7280561574932598,0.7255588394909305,0.7280561574932598,0.7280561574932598,0.7293482521478998,0.7280561574932598
acs_span_income,4,1,866,5919,31.3,0.875,0.7318001102157562,0.7392772769274071,0.7318001102157562,0.7392772769274071,0.738729045113035,0.7392772769274071
acs_span_income,4,1,866,5919,31.3,0.625,0.7662242062602568,0.7498519428119608,0.7662242062602568,0.7498519428119608,0.7576136409811207,0.7662242062602568
acs_span_income,4,1,866,5919,31.3,0.375,0.7280561574932598,0.7198424232229792,0.7280561574932598,0.7280561574932598,0.7294541985158939,0.7280561574932598
acs_span_income,4,3,866,2773,31.3,0.75,0.7318001102157562,0.7327824983889633,0.7318001102157562,0.7327824983889633,0.7357662850946036,0.7327824983889633
acs_span_income,4,3,866,2773,31.3,0.625,0.7662242062602568,0.7608438655057516,0.7662242062602568,0.7608438655057516,0.7642440575795993,0.7662242062602568
acs_span_income,4,3,866,2773,31.3,0.125,0.7280561574932598,0.7155939780776699,0.7280561574932598,0.7280561574932598,0.7269755168055126,0.7280561574932598
acs_span_income,4,2,866,1674,31.3,0.625,0.7318001102157562,0.7244093102961601,0.7318001102157562,0.7244093102961601,0.7313798008764937,0.7318001102157562
acs_span_income,4,2,866,1674,31.3,0.75,0.7662242062602568,0.7538680011136973,0.7662242062602568,0.7538680011136973,0.7586640855287571,0.7662242062602568
acs_span_income,4,2,866,1674,31.3,0.0,0.7280561574932598,0.7146180426282134,0.7280561574932598,0.7280561574932598,0.7280561574932598,0.7280561574932598
acs_span_income,4,1,866,397,31.3,0.75,0.7318001102157562,0.7400972347587061,0.7318001102157562,0.7400972347587061,0.7383363992225503,0.7400972347587061
acs_span_income,4,1,866,397,31.3,0.25,0.7662242062602568,0.7439811373675491,0.7662242062602568,0.7662242062602568,0.7616620785809419,0.7662242062602568
acs_span_income,4,1,866,397,31.3,0.5,0.7280561574932598,0.733689063407188,0.7280561574932598,0.733689063407188,0.7342093542323738,0.733689063407188
acs_span_income,5,3,1081,12430,27.7,1.0,0.6778939598903377,0.6768242852860746,0.6778939598903377,0.6768242852860746,0.6768242852860746,0.6778939598903377
acs_span_income,5,3,1081,12430,27.7,0.875,0.6478271221477183,0.6575007422880359,0.6478271221477183,0.6575007422880359,0.657752616282502,0.6575007422880359
acs_span_income,5,3,1081,12430,27.7,1.0,0.6712654863756966,0.6829039551385347,0.6712654863756966,0.6829039551385347,0.6829039551385347,0.6829039551385347
