dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,lam_1se,lam_cv,lam_cw,d_local,d_extra,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_blend_cw,ap_blend_1se,ap_blend_cv,ap_oracle_extrap,ap_oracle_rich,ap_oracle_half,ap_oracle_honest,ap_blend_half,ap_ditto,ap_oracle_ditto,ap_oracle_lambda_cw,ap_gate_loso,cut_loso,ap_gate_bestcut
mimic_sites_unit_x_system,CCU-meta,3,1535,13884,5.962962962962963,1.0,0.875,1.0,1.0,1.0,27,6,0.42371078819514735,0.508580077831856,0.508580077831856,0.508580077831856,0.508580077831856,0.46132357488525727,0.48907217877621545,0.505665042593072,0.508580077831856,0.5119608402904202,0.508580077831856,0.508580077831856,0.508580077831856,0.5119608402904202,0.5119608402904202,0.5166676627509245,0.5124735369758309,0.5082859349639843,0.4161510006636261,0.42391235621236706,0.5166782707727949,0.42371078819514735,5.2,0.508580077831856
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.75,0.75,0.75,0.625,0.75,27,7,0.4230907520385529,0.4517207984854305,0.4517207984854305,0.4517207984854305,0.46884735782364984,0.4443469066359525,0.4641111330230075,0.46884735782364984,0.4517207984854305,0.46884735782364984,0.4637402865103447,0.46884735782364984,0.4683951231162607,0.46884735782364984,0.46884735782364984,0.4839983457150071,0.47048103320619095,0.480885565541413,0.43983913827118737,0.4536534256186261,0.46859037329984826,0.4230907520385529,5.2,0.4517207984854305
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.875,0.875,0.75,0.625,0.875,27,7,0.419591549385327,0.4596675932447137,0.4596675932447137,0.4596675932447137,0.4654103912876005,0.43422218896889025,0.45001683987067315,0.46263424554762966,0.4596675932447137,0.4654103912876005,0.4677346266220005,0.46263424554762966,0.4583803481457589,0.4654103912876005,0.4654103912876005,0.47351176693775876,0.4650169250429211,0.47281908458507793,0.40136740686468597,0.42578431161106306,0.47529968332007794,0.419591549385327,5.2,0.4596675932447137
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.625,0.625,0.625,0.5,0.375,27,7,0.36779685965392905,0.36840665880563417,0.36840665880563417,0.36840665880563417,0.3882816513848114,0.3816292165760239,0.38754761947232486,0.3869743918512432,0.36840665880563417,0.3882816513848114,0.4052542451981754,0.3882816513848114,0.38754761947232486,0.3882816513848114,0.3882816513848114,0.40943017945661475,0.359487077206575,0.39874616354634496,0.362679099312024,0.3690754304433324,0.4052542451981754,0.36779685965392905,5.2,0.36840665880563417
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.625,0.625,0.5,0.625,0.625,27,7,0.3702668848298217,0.3607179734111993,0.3607179734111993,0.3607179734111993,0.3775378122759182,0.376404992077617,0.375819092109624,0.36823123821591947,0.3702668848298217,0.3775378122759182,0.3834412910631049,0.375819092109624,0.3775378122759182,0.3775378122759182,0.3775378122759182,0.3949895631402304,0.3742670643710046,0.38782254452301657,0.3260063132382452,0.3661895083690061,0.3910380790907691,0.3702668848298217,5.2,0.3607179734111993
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.0,1.0,0.0,0.5,0.0,27,7,0.3149173007910825,0.40565339505053294,0.40565339505053294,0.3149173007910825,0.3149173007910825,0.3408732382864383,0.3660723528311926,0.3888869493151966,0.40565339505053294,0.40565339505053294,0.3557966976563008,0.3149173007910825,0.3660723528311926,0.4099245155145352,0.4099245155145352,0.42070894177975665,0.42070894177975665,0.32675060662617883,0.3316885555720241,0.3431561963732814,0.40565339505053294,0.3149173007910825,5.2,0.40565339505053294
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.5,1.0,0.375,0.75,0.375,27,7,0.30980134933248166,0.3724777611905432,0.3724777611905432,0.30980134933248166,0.3442375682968301,0.3223676010892903,0.3442375682968301,0.3595745171048184,0.3724777611905432,0.3724777611905432,0.34004446864209403,0.33466387777113527,0.3595745171048184,0.3724777611905432,0.3724777611905432,0.37635483529712366,0.36173234333574755,0.3473816319701985,0.3427125439951011,0.3618456204277193,0.3724777611905432,0.30980134933248166,5.2,0.3724777611905432
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.625,0.875,0.625,0.75,0.375,27,7,0.3563588406820064,0.40517030349818195,0.40517030349818195,0.40517030349818195,0.402937578678363,0.371352260896215,0.39813736214124523,0.40643384829696544,0.40517030349818195,0.4096803373662625,0.41613406134524394,0.402937578678363,0.40643384829696544,0.4096803373662625,0.4096803373662625,0.41779240856770083,0.41779240856770083,0.4105277349558333,0.38117623141320117,0.38117623141320117,0.4180867552590051,0.3563588406820064,5.2,0.40517030349818195
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.625,0.625,0.625,0.875,0.25,27,7,0.40646248017456915,0.4246503412550851,0.4246503412550851,0.4246503412550851,0.44448855220383243,0.4252499288774773,0.4383962259749518,0.43816013386769787,0.4246503412550851,0.44448855220383243,0.41738479813697815,0.44448855220383243,0.43314733040345266,0.44448855220383243,0.44448855220383243,0.44977118584487824,0.4288146180633958,0.4463487009753748,0.42807652808030106,0.4427188606865807,0.43143796632102777,0.40646248017456915,5.2,0.4246503412550851
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.75,0.875,0.75,0.5,0.625,27,7,0.3271154183063406,0.4082357875151187,0.4082357875151187,0.4082357875151187,0.4011261203738272,0.3472645206517662,0.37254692933306577,0.4011261203738272,0.4082357875151187,0.4084949885555772,0.3925490396745326,0.4011261203738272,0.37254692933306577,0.4084949885555772,0.4084949885555772,0.42989018824343683,0.4124062775127183,0.41822977737293926,0.37853424660181967,0.37853424660181967,0.40926116017593017,0.3271154183063406,5.2,0.4082357875151187
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.875,0.625,0.75,0.75,0.875,27,7,0.49630549027181436,0.468104132641525,0.468104132641525,0.468104132641525,0.49014688576339244,0.5102937437346559,0.5125902067541768,0.5037045339238025,0.49630549027181436,0.5144062428787222,0.48860737531730797,0.5037045339238025,0.5037045339238025,0.5144062428787222,0.5144062428787222,0.5306299546323374,0.5218040749125725,0.5015675977355909,0.48734051824024177,0.49227376576105725,0.5248911125735001,0.49630549027181436,5.2,0.468104132641525
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.0,0.875,0.0,0.75,0.375,27,7,0.3721032346948789,0.42027623921265866,0.42027623921265866,0.3721032346948789,0.3721032346948789,0.3848489377612838,0.3961887480236529,0.4174734044545992,0.42027623921265866,0.42193649657851906,0.39202414343099423,0.3721032346948789,0.4174734044545992,0.42193649657851906,0.42193649657851906,0.43709538203776566,0.4088064752828295,0.3878533146402955,0.37207432979502403,0.40822644628973065,0.42148567497573886,0.3721032346948789,5.2,0.42027623921265866
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.375,0.875,0.375,0.625,0.125,27,7,0.3241873208120368,0.40931819214500464,0.40931819214500464,0.3241873208120368,0.35700428956263475,0.3494832680720738,0.369873372093987,0.3972030610607945,0.40931819214500464,0.41019170267518,0.36751769817047636,0.35700428956263475,0.38808300304047194,0.41019170267518,0.41019170267518,0.42486326668461805,0.3867679646178866,0.36007454953736046,0.3307042910171662,0.37647490583753546,0.4115087704381437,0.3241873208120368,5.2,0.40931819214500464
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,0.75,0.75,0.75,0.625,0.5,27,7,0.38295111895775485,0.4181263143080142,0.4181263143080142,0.4181263143080142,0.4375561088892621,0.39905049538848053,0.4229141396050438,0.4375561088892621,0.4181263143080142,0.4375561088892621,0.43768167590192547,0.4375561088892621,0.43225739363959925,0.4375561088892621,0.4375561088892621,0.4461647332685967,0.4323769446949651,0.44539015310946223,0.38225954179403493,0.414238359152861,0.4379722402311106,0.38295111895775485,5.2,0.4181263143080142
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,1.0,0.625,1.0,0.875,0.25,27,7,0.36571587917888043,0.36480975230294754,0.36480975230294754,0.36480975230294754,0.36480975230294754,0.37296399747679354,0.37062986419356025,0.3734672610702357,0.36571587917888043,0.3747627185779853,0.3788636524886392,0.36480975230294754,0.36968663442820865,0.3747627185779853,0.3747627185779853,0.39029086834710397,0.3637323971796903,0.37220797222309504,0.37750634784273857,0.37750634784273857,0.3821670290183357,0.36571587917888043,5.2,0.36480975230294754
mimic_sites_unit_x_system,CCU-meta,4,1535,13385,5.962962962962963,1.0,0.25,1.0,1.0,1.0,27,7,0.42371078819514735,0.3913292870947015,0.3913292870947015,0.3913292870947015,0.3913292870947015,0.435129574935893,0.4300003432209332,0.42202492930919294,0.42371078819514735,0.435129574935893,0.3913292870947015,0.3913292870947015,0.3913292870947015,0.435129574935893,0.435129574935893,0.44589409280426084,0.43820677363378413,0.4026505868402243,0.38231398528235605,0.4288598014169453,0.4525125828047255,0.42371078819514735,5.2,0.3913292870947015
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.875,0.625,0.875,0.875,0.875,27,13,0.4230907520385529,0.4344275075350429,0.4344275075350429,0.4344275075350429,0.4414178312422253,0.4354956506873225,0.4453077338879252,0.44632937222076785,0.4344275075350429,0.4479395105058953,0.44313495206872,0.4414178312422253,0.4414178312422253,0.4479395105058953,0.4479395105058953,0.45870545457043715,0.44251583105674347,0.45224107081414827,0.42533530223682614,0.4270776587626326,0.452964410614991,0.4230907520385529,5.2,0.4344275075350429
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,1.0,0.5,0.875,0.875,0.875,27,13,0.419591549385327,0.41849510158403547,0.41849510158403547,0.41849510158403547,0.41849510158403547,0.428896320812674,0.4311569685416703,0.42342187513244456,0.419591549385327,0.4311569685416703,0.4287741032107542,0.42593393775666477,0.42593393775666477,0.4311569685416703,0.4311569685416703,0.44556255865497163,0.43565540588649465,0.432974608243767,0.3526078804370548,0.4156752047396581,0.46454463505233984,0.419591549385327,5.2,0.41849510158403547
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.625,0.375,0.625,0.75,0.0,27,13,0.36779685965392905,0.37194195857822987,0.37194195857822987,0.37194195857822987,0.3815305321509799,0.3812339283764273,0.3814525971307143,0.3779139242626721,0.37194195857822987,0.38388822617029905,0.3933585206506738,0.3815305321509799,0.3779139242626721,0.38388822617029905,0.38388822617029905,0.39243565440675166,0.3883048263315579,0.39078681400592835,0.36060182913794986,0.3648427302292844,0.3976056681015435,0.36779685965392905,5.2,0.37194195857822987
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.625,0.5,0.5,0.625,0.375,27,13,0.3702668848298217,0.357529355057048,0.357529355057048,0.357529355057048,0.3659206773737414,0.36799376059737926,0.37104765822514185,0.3635811555254414,0.3702668848298217,0.37104765822514185,0.3834719529950642,0.37104765822514185,0.3659206773737414,0.37104765822514185,0.37104765822514185,0.3779827197391731,0.3667835717410457,0.3679971752655129,0.31112136893933784,0.3685493529243553,0.39196276741246217,0.3702668848298217,5.2,0.357529355057048
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.375,1.0,0.375,0.625,0.5,27,13,0.3149173007910825,0.3726167776157654,0.3726167776157654,0.3149173007910825,0.3446820226071659,0.3376045136003083,0.3511235321701374,0.36674088841618774,0.3726167776157654,0.3726167776157654,0.3876572356299935,0.3446820226071659,0.3602587955590016,0.3726167776157654,0.3726167776157654,0.37061943498093364,0.37061943498093364,0.34798461301183037,0.30988663644854875,0.3140465064282967,0.39023435077849267,0.3149173007910825,5.2,0.3726167776157654
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.5,1.0,0.375,0.75,0.125,27,13,0.30980134933248166,0.3352907642568885,0.3352907642568885,0.3352907642568885,0.3258381349408095,0.3242493094081373,0.3258381349408095,0.33348984766849854,0.3352907642568885,0.3352907642568885,0.33853158927311044,0.3244581424749206,0.33348984766849854,0.3352907642568885,0.3352907642568885,0.34371335387250257,0.3275036197005892,0.33477438234775525,0.30319530513937665,0.3129137441653709,0.3438452392577794,0.30980134933248166,5.2,0.3352907642568885
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.875,0.5,0.875,0.625,0.75,27,13,0.3563588406820064,0.3843925606832081,0.3843925606832081,0.3843925606832081,0.386881961041779,0.36979286575388487,0.3870282244027209,0.3870170871907275,0.3843925606832081,0.3870282244027209,0.40428891094672326,0.386881961041779,0.3863846380483946,0.3870282244027209,0.3870282244027209,0.3963831748293142,0.3963831748293142,0.39488977703026096,0.3243855314844026,0.35124383127561315,0.4230817082696708,0.3563588406820064,5.2,0.3843925606832081
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.0,0.625,0.0,0.875,0.0,27,13,0.40646248017456915,0.4415869432549734,0.4415869432549734,0.40646248017456915,0.40646248017456915,0.42698246485646846,0.4451974412853724,0.4476174878955062,0.4415869432549734,0.45099355548975173,0.44790201473853114,0.40646248017456915,0.4450571534726452,0.45099355548975173,0.45099355548975173,0.4545616336994339,0.44246968450203095,0.40678113520977843,0.4058531936224988,0.4092481893465219,0.4674015220822845,0.40646248017456915,5.2,0.4415869432549734
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.875,0.75,0.625,0.625,0.625,27,13,0.3271154183063406,0.3553600209387401,0.3553600209387401,0.3553600209387401,0.35805410375798796,0.33971064593855527,0.35684272157367203,0.35896855842961173,0.3553600209387401,0.35896855842961173,0.36613500518956255,0.35603602329513656,0.35603602329513656,0.35896855842961173,0.35896855842961173,0.3823250425355753,0.36325343698993706,0.3752913762783894,0.31448444148240834,0.3280508979692394,0.3706607897370024,0.3271154183063406,5.2,0.3553600209387401
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,1.0,0.125,0.875,0.875,0.875,27,13,0.49630549027181436,0.44552244991708173,0.44552244991708173,0.44552244991708173,0.44552244991708173,0.49089171412283844,0.4798641363558109,0.46147646463605874,0.49630549027181436,0.49746690500554896,0.45573994760381814,0.45488830247103773,0.45488830247103773,0.49746690500554896,0.49746690500554896,0.5151614208677915,0.5151614208677915,0.45715737452696226,0.48406442772789454,0.4967562845981753,0.4961035032853838,0.49630549027181436,5.2,0.44552244991708173
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.5,0.625,0.5,0.875,0.25,27,13,0.3721032346948789,0.38145073542961977,0.38145073542961977,0.3721032346948789,0.38340864374362366,0.3704735620205055,0.38340864374362366,0.3804357026007494,0.38145073542961977,0.384170992424951,0.37653692586973575,0.38340864374362366,0.37912045797603616,0.384170992424951,0.384170992424951,0.4101192445286346,0.39151473678281634,0.40529800048140574,0.3680137035884705,0.37908407545922823,0.3979815052399463,0.3721032346948789,5.2,0.38145073542961977
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.625,0.625,0.25,0.625,0.25,27,13,0.3241873208120368,0.3500243557636913,0.3500243557636913,0.3500243557636913,0.3574757781105978,0.3392143350869839,0.35360039490884454,0.356894860168242,0.3500243557636913,0.3574757781105978,0.3642543260662583,0.3392143350869839,0.3574757781105978,0.3574757781105978,0.3574757781105978,0.3677462875980215,0.3657071201857174,0.3668912965501517,0.32794731652855075,0.32794731652855075,0.367527566790815,0.3241873208120368,5.2,0.3500243557636913
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.625,0.75,0.5,0.75,0.625,27,13,0.38295111895775485,0.4123288759729994,0.4123288759729994,0.4123288759729994,0.41845183807235065,0.39810312248120094,0.4158621171769792,0.42133496575544516,0.4123288759729994,0.42133496575544516,0.4366595123963673,0.4158621171769792,0.42133496575544516,0.42133496575544516,0.42133496575544516,0.4382719381415795,0.4325918517065789,0.4361888047745847,0.3824397887853715,0.3824397887853715,0.44056242048064737,0.38295111895775485,5.2,0.4123288759729994
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,0.875,0.75,0.625,0.875,0.625,27,13,0.36571587917888043,0.3884068460414724,0.3884068460414724,0.3884068460414724,0.39237970636444475,0.3754243939806869,0.3835937187958117,0.3925727772744815,0.3884068460414724,0.3925727772744815,0.40614260304229155,0.3894739356535053,0.39237970636444475,0.3925727772744815,0.3925727772744815,0.399417704876685,0.39318447336862494,0.397016953469537,0.36209244255030054,0.36209244255030054,0.41804586797433146,0.36571587917888043,5.2,0.3884068460414724
mimic_sites_unit_x_system,CCU-meta,3,1535,10565,5.962962962962963,1.0,0.375,0.875,0.875,0.625,27,13,0.42371078819514735,0.4119697162411002,0.4119697162411002,0.4119697162411002,0.4119697162411002,0.43185384288326284,0.42994855549201444,0.423966872413511,0.42371078819514735,0.4318705569121981,0.44781942581218465,0.4173988488290499,0.4173988488290499,0.4318705569121981,0.4318705569121981,0.44333378722346084,0.4366946151873768,0.4147558191862202,0.3529253339501939,0.4226106887165893,0.4658648033680871,0.42371078819514735,5.2,0.4119697162411002
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.625,0.875,1.0,1.0,27,13,0.4230907520385529,0.43655230588011557,0.43655230588011557,0.43655230588011557,0.43655230588011557,0.4356778416199028,0.44554432331142924,0.4453630483480459,0.43655230588011557,0.44768046527209887,0.43655230588011557,0.44360707534949206,0.43655230588011557,0.44768046527209887,0.44768046527209887,0.462256066580513,0.4571691238995744,0.4479238326440941,0.4188551114621958,0.43897435705487703,0.4427529163231569,0.4230907520385529,5.2,0.43655230588011557
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.75,1.0,1.0,1.0,27,13,0.419591549385327,0.43416884258708693,0.43416884258708693,0.43416884258708693,0.43416884258708693,0.4265150225745396,0.4340234950317522,0.43678614337355204,0.43416884258708693,0.43678614337355204,0.43416884258708693,0.43416884258708693,0.43416884258708693,0.43678614337355204,0.43678614337355204,0.46643538269032914,0.423797023600201,0.45701709637269156,0.3574352327123723,0.41794973983782885,0.45942809416900016,0.419591549385327,5.2,0.43416884258708693
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,1.0,0.875,0.75,0.75,27,13,0.36779685965392905,0.3978399927955949,0.3978399927955949,0.3978399927955949,0.3978399927955949,0.3842151128216416,0.39291818118422533,0.393984088591364,0.3978399927955949,0.3978399927955949,0.39944709375891163,0.3978207729293907,0.393984088591364,0.3978399927955949,0.3978399927955949,0.4090428267790994,0.4090428267790994,0.4090428267790994,0.3720642443444373,0.3748689588786238,0.4024938618932709,0.36779685965392905,5.2,0.3978399927955949
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.25,0.75,1.0,0.5,27,13,0.3702668848298217,0.349636835451208,0.349636835451208,0.349636835451208,0.349636835451208,0.3705572528960287,0.3631585419393634,0.35981920571831916,0.3702668848298217,0.3705572528960287,0.3685253259624623,0.35981920571831916,0.349636835451208,0.3705572528960287,0.3705572528960287,0.38236805645249106,0.36346675928925687,0.35633675770444495,0.3229522184638894,0.3635313818592133,0.37769871610440187,0.3702668848298217,5.2,0.349636835451208
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,0.625,1.0,0.625,0.75,0.375,27,13,0.3149173007910825,0.39357322696645425,0.39357322696645425,0.39357322696645425,0.3669664367850452,0.3371848444044577,0.35186583696167156,0.3770779402766592,0.39357322696645425,0.39357322696645425,0.3856998017349724,0.3669664367850452,0.3770779402766592,0.4005297061940935,0.4005297061940935,0.40371265675808043,0.40371265675808043,0.3723617241116851,0.3198443285585945,0.3198443285585945,0.39688252848549027,0.3149173007910825,5.2,0.39357322696645425
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,0.625,1.0,0.625,0.875,0.375,27,13,0.30980134933248166,0.35815929469536945,0.35815929469536945,0.35815929469536945,0.34486621591340405,0.3274370953668528,0.33996291710533766,0.3520880669032749,0.35815929469536945,0.35815929469536945,0.34919754280852544,0.34486621591340405,0.35564536161172533,0.36648270546576805,0.36648270546576805,0.3637416439911666,0.35120155865795,0.35365313300701784,0.315451910385918,0.315451910385918,0.35828834218171596,0.30980134933248166,5.2,0.35815929469536945
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,1.0,1.0,1.0,1.0,27,13,0.3563588406820064,0.42078615748361126,0.42078615748361126,0.42078615748361126,0.42078615748361126,0.3739991713279473,0.40134347916668967,0.41377523224127716,0.42078615748361126,0.42078615748361126,0.42078615748361126,0.42078615748361126,0.42078615748361126,0.42267345494409936,0.42267345494409936,0.42110097007873326,0.4156803601787488,0.41793471972490626,0.32092013120869384,0.3609748963656085,0.4326888255384595,0.3563588406820064,5.2,0.42078615748361126
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,0.125,1.0,0.0,1.0,0.0,27,13,0.40646248017456915,0.4719249667300066,0.4719249667300066,0.40646248017456915,0.4190544468194864,0.43293185918106747,0.45342513999146034,0.46716491174404823,0.4719249667300066,0.4719249667300066,0.4487312332606257,0.40646248017456915,0.4719249667300066,0.4719249667300066,0.4719249667300066,0.4777544496495022,0.4703735819840862,0.4190536148910846,0.40631118603418537,0.42991141367150115,0.4741160947996221,0.40646248017456915,5.2,0.4719249667300066
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,1.0,0.875,0.875,0.75,27,13,0.3271154183063406,0.384604203863747,0.384604203863747,0.384604203863747,0.384604203863747,0.34068767945409756,0.36421045106951283,0.3781789174713717,0.384604203863747,0.384604203863747,0.3869915748263399,0.3816844512837302,0.3816844512837302,0.3860547190547428,0.3860547190547428,0.40257042478731686,0.3914851645129138,0.3995961336672392,0.33329648539140233,0.3358221517456628,0.3884989842946336,0.3271154183063406,5.2,0.384604203863747
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.125,0.875,1.0,1.0,27,13,0.49630549027181436,0.4616604452748139,0.4616604452748139,0.4616604452748139,0.4616604452748139,0.4983597243943681,0.49057421666519796,0.4792421017898905,0.49630549027181436,0.49896365099892825,0.4616604452748139,0.47002641586762184,0.4616604452748139,0.49896365099892825,0.49896365099892825,0.5233658347778489,0.48904754235077325,0.4720459180698061,0.46599397574135437,0.4953997936519373,0.4872542264434032,0.49630549027181436,5.2,0.4616604452748139
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,1.0,0.875,1.0,0.875,27,13,0.3721032346948789,0.41233204084589614,0.41233204084589614,0.41233204084589614,0.41233204084589614,0.37823066223251295,0.38187977286826913,0.4072542085876092,0.41233204084589614,0.41233204084589614,0.4110058385196282,0.41116936013678723,0.41233204084589614,0.4128685381048808,0.4128685381048808,0.4309684614168833,0.3885117140926915,0.4187876588641193,0.3788480381686557,0.3813104549582184,0.41233204084589614,0.3721032346948789,5.2,0.41233204084589614
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,0.875,0.75,0.75,0.875,0.25,27,13,0.3241873208120368,0.37576502587556604,0.37576502587556604,0.37576502587556604,0.3750763371079035,0.3415860088184142,0.36760615593536855,0.37686077921629596,0.37576502587556604,0.37686077921629596,0.3716934416281222,0.37686077921629596,0.3750763371079035,0.37686077921629596,0.37686077921629596,0.3777804779211517,0.37405684585178345,0.37547580640780054,0.33028275167052223,0.33527065402641165,0.3813679429682973,0.3241873208120368,5.2,0.37576502587556604
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,0.875,1.0,0.75,1.0,0.625,27,13,0.38295111895775485,0.446700363147772,0.446700363147772,0.446700363147772,0.44257576155856354,0.4044748257502065,0.42770856858395595,0.4391212292409049,0.446700363147772,0.446700363147772,0.44939782149242186,0.4391212292409049,0.446700363147772,0.4485306640814078,0.4485306640814078,0.4612180343432065,0.4612180343432065,0.4563024286602655,0.3859741797903753,0.3894332233145615,0.45329701025723707,0.38295111895775485,5.2,0.446700363147772
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,0.875,0.875,0.75,1.0,0.875,27,13,0.36571587917888043,0.39819256070624437,0.39819256070624437,0.39819256070624437,0.39832389890383435,0.3755874841874081,0.38515331443665535,0.3954403023902074,0.39819256070624437,0.39832389890383435,0.40439257694886194,0.3954403023902074,0.39819256070624437,0.39832389890383435,0.39832389890383435,0.4061188044163353,0.4004783969321055,0.404514632921501,0.3326721537765828,0.3713109888528349,0.41501879276177295,0.36571587917888043,5.2,0.39819256070624437
mimic_sites_unit_x_system,CCU-meta,4,1535,16322,5.962962962962963,1.0,0.5,0.875,1.0,0.875,27,13,0.42371078819514735,0.43527762211288745,0.43527762211288745,0.43527762211288745,0.43527762211288745,0.4379090578222633,0.4461970292095211,0.4421105899323982,0.43527762211288745,0.4461970292095211,0.4449903308870943,0.4406588079921803,0.43527762211288745,0.4461970292095211,0.4461970292095211,0.4526083743573225,0.44557305001491676,0.4377294733191004,0.3921144114700473,0.4238407983505691,0.46447105610140416,0.42371078819514735,5.2,0.43527762211288745
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,0.125,0.5,0.125,0.75,0.125,27,13,0.4230907520385529,0.4128908697048011,0.4128908697048011,0.4230907520385529,0.4299404949167921,0.43501979318267525,0.43965059609161794,0.43260680287737086,0.4230907520385529,0.43965059609161794,0.4365048400179679,0.4299404949167921,0.43260680287737086,0.43965059609161794,0.43965059609161794,0.459646543598061,0.4542511984720786,0.44801531256338634,0.4294141907341651,0.4368441866766576,0.4379871462932835,0.4230907520385529,5.2,0.4128908697048011
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,1.0,0.125,0.875,0.625,0.875,27,13,0.419591549385327,0.3929952640446907,0.3929952640446907,0.3929952640446907,0.3929952640446907,0.42278346584680765,0.42047238450074326,0.4079978266200553,0.419591549385327,0.423856146036068,0.4091257693576815,0.39973220395401676,0.4158727061035541,0.423856146036068,0.423856146036068,0.4480788559841653,0.4236363438240196,0.41674563881278637,0.3350712280523465,0.41428844380032703,0.44609920373358253,0.419591549385327,5.2,0.3929952640446907
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,0.5,0.375,0.375,0.375,0.5,27,13,0.36779685965392905,0.36124075544805384,0.36124075544805384,0.36779685965392905,0.37485743789460146,0.37313107754988734,0.37485743789460146,0.372273809866416,0.36779685965392905,0.37511991608011186,0.3941739310894221,0.37511991608011186,0.37511991608011186,0.37511991608011186,0.37511991608011186,0.39438829908406914,0.36988241984876447,0.3835094005620362,0.35966007436196556,0.35966007436196556,0.39805803530240075,0.36779685965392905,5.2,0.36124075544805384
mimic_sites_unit_x_system,CCU-meta,3,1535,8641,5.962962962962963,0.5,0.0,0.5,0.75,0.625,27,13,0.3702668848298217,0.3219968605499044,0.3219968605499044,0.3219968605499044,0.35091110078172094,0.3610290175569254,0.35091110078172094,0.3434328258772336,0.3702668848298217,0.3702668848298217,0.3482664808814014,0.35091110078172094,0.3434328258772336,0.3702668848298217,0.3702668848298217,0.372929570627597,0.37124958640712125,0.3666653980177611,0.3710203321158422,0.3710203321158422,0.38059479307483496,0.3702668848298217,5.2,0.3219968605499044
