target,target_db,seed,n_partners,n_cross,frac_cross,epv_target,n_target,benefit,helped
m4:Medical Intensive Care Unit (MICU),1,1,1,0,0.0,47.54545454545455,9732,-0.020176916854310833,0
m4:Medical Intensive Care Unit (MICU),1,0,4,0,0.0,47.54545454545455,9732,-0.02067918173452038,0
m4:Medical Intensive Care Unit (MICU),1,1,4,0,0.0,47.54545454545455,9732,-0.04502345264336044,0
m4:Medical Intensive Care Unit (MICU),1,0,2,0,0.0,47.54545454545455,9732,-0.014858334092339665,0
m4:Medical Intensive Care Unit (MICU),1,1,2,0,0.0,47.54545454545455,9732,0.0051430377754775325,1
m4:Medical Intensive Care Unit (MICU),1,0,1,0,0.0,47.54545454545455,9732,-0.0049910636136651365,0
m4:Medical Intensive Care Unit (MICU),1,1,1,0,0.0,47.54545454545455,9732,0.003649554714368064,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,1,1,1.0,33.27272727272727,7353,-0.0052721776058584635,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,1,1,1.0,33.27272727272727,7353,0.004563595576996982,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,4,3,0.75,33.27272727272727,7353,-0.041447999080879705,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,4,3,0.75,33.27272727272727,7353,-0.061856100920925416,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,2,1.0,33.27272727272727,7353,-0.010233825063557023,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,2,1.0,33.27272727272727,7353,0.003360736145070986,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,1,0.5,33.27272727272727,7353,-0.0035734553751448073,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,1,0.5,33.27272727272727,7353,-0.0006903833739457244,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,1,1,1.0,33.27272727272727,7353,0.003820191185517685,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,1,1,1.0,33.27272727272727,7353,0.0077444132191026305,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,4,2,0.5,33.27272727272727,7353,-0.038624109211077395,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,4,2,0.5,33.27272727272727,7353,-0.025467750556493585,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,3,3,1.0,33.27272727272727,7353,-0.00972222203875922,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,3,3,1.0,33.27272727272727,7353,-0.0014238899176539643,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,3,2,0.6666666666666666,33.27272727272727,7353,-0.014303870033403887,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,3,2,0.6666666666666666,33.27272727272727,7353,-0.005189462616461027,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,4,3,0.75,33.27272727272727,7353,-0.002835557644344844,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,4,3,0.75,33.27272727272727,7353,0.01207218121224235,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,3,2,0.6666666666666666,33.27272727272727,7353,-0.016752710248073066,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,3,2,0.6666666666666666,33.27272727272727,7353,-0.0029889219569451675,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,1,0.5,33.27272727272727,7353,-0.033025465311926794,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,1,0.5,33.27272727272727,7353,-0.00122978796488743,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,1,1,1.0,33.27272727272727,7353,-0.0022010703867663683,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,1,1,1.0,33.27272727272727,7353,0.005181575802985283,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,1,1,1.0,33.27272727272727,7353,0.008605150704578235,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,1,1,1.0,33.27272727272727,7353,0.0027898566861229157,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,4,1,0.25,33.27272727272727,7353,-0.03881991320506112,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,4,1,0.25,33.27272727272727,7353,-0.07375485211124122,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,1,0.5,33.27272727272727,7353,-0.03022784223155789,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,1,0.5,33.27272727272727,7353,-0.002220687141958444,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,1,1,1.0,33.27272727272727,7353,-0.0029634740477877952,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,1,1,1.0,33.27272727272727,7353,0.0026052902922809595,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,1,0.5,33.27272727272727,7353,-0.04319402129726396,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,1,0.5,33.27272727272727,7353,-0.07869969742703925,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,1,0.5,33.27272727272727,7353,-0.02237148257994853,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,1,0.5,33.27272727272727,7353,-0.002887673110092359,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,3,0,0.0,33.27272727272727,7353,-0.025859128989347058,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,3,0,0.0,33.27272727272727,7353,0.00827402782390596,1
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,1,0,0.0,33.27272727272727,7353,-0.04423145569094844,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,1,0,0.0,33.27272727272727,7353,-0.07808504018990992,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,1,0,0.0,33.27272727272727,7353,-0.05275431847872958,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,1,0,0.0,33.27272727272727,7353,-0.03363465784204339,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,0,0.0,33.27272727272727,7353,-0.053591298496254214,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,0,0.0,33.27272727272727,7353,-0.03651970463915655,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,0,2,0,0.0,33.27272727272727,7353,-0.019676633272516342,0
m4:Medical/Surgical Intensive Care Unit (MICU/SICU),1,1,2,0,0.0,33.27272727272727,7353,-0.008680408647030513,0
m4:Neuro Intermediate,1,0,1,1,1.0,2.1785714285714284,3138,-0.03296814937423742,0
m4:Neuro Intermediate,1,1,1,1,1.0,2.1785714285714284,3138,0.008790916393370568,1
m4:Neuro Intermediate,1,0,3,3,1.0,2.1785714285714284,3138,-0.040196095859097725,0
m4:Neuro Intermediate,1,1,3,3,1.0,2.1785714285714284,3138,-0.006197847114077282,0
m4:Neuro Intermediate,1,0,4,2,0.5,2.1785714285714284,3138,-0.059278552649131636,0
m4:Neuro Intermediate,1,1,4,2,0.5,2.1785714285714284,3138,-0.04498983692253934,0
m4:Neuro Intermediate,1,0,2,2,1.0,2.1785714285714284,3138,-0.03126586324386997,0
m4:Neuro Intermediate,1,1,2,2,1.0,2.1785714285714284,3138,-0.0036847279569405256,0
m4:Neuro Intermediate,1,0,3,2,0.6666666666666666,2.1785714285714284,3138,-0.030853645170156194,0
m4:Neuro Intermediate,1,1,3,2,0.6666666666666666,2.1785714285714284,3138,-0.018135774999147758,0
m4:Neuro Intermediate,1,0,3,1,0.3333333333333333,2.1785714285714284,3138,-0.025530150547285607,0
m4:Neuro Intermediate,1,1,3,1,0.3333333333333333,2.1785714285714284,3138,-0.024587956328465735,0
m4:Neuro Intermediate,1,0,3,2,0.6666666666666666,2.1785714285714284,3138,-0.025973248882563874,0
m4:Neuro Intermediate,1,1,3,2,0.6666666666666666,2.1785714285714284,3138,-0.007062931052555149,0
m4:Neuro Intermediate,1,0,1,1,1.0,2.1785714285714284,3138,-0.03129212441395289,0
m4:Neuro Intermediate,1,1,1,1,1.0,2.1785714285714284,3138,-0.009515781326441583,0
m4:Neuro Intermediate,1,0,2,2,1.0,2.1785714285714284,3138,-0.035810828679786244,0
m4:Neuro Intermediate,1,1,2,2,1.0,2.1785714285714284,3138,-0.013937055265198214,0
m4:Neuro Intermediate,1,0,4,3,0.75,2.1785714285714284,3138,-0.005166900239041788,0
m4:Neuro Intermediate,1,1,4,3,0.75,2.1785714285714284,3138,-0.01863118915244792,0
m4:Neuro Intermediate,1,0,4,2,0.5,2.1785714285714284,3138,-0.05781017673909146,0
m4:Neuro Intermediate,1,1,4,2,0.5,2.1785714285714284,3138,-0.04381893023218028,0
m4:Neuro Intermediate,1,0,4,2,0.5,2.1785714285714284,3138,-0.017212075324878034,0
m4:Neuro Intermediate,1,1,4,2,0.5,2.1785714285714284,3138,-0.026728760739868088,0
m4:Neuro Intermediate,1,0,3,1,0.3333333333333333,2.1785714285714284,3138,-0.029499001630406446,0
m4:Neuro Intermediate,1,1,3,1,0.3333333333333333,2.1785714285714284,3138,-0.008537260869817223,0
m4:Neuro Intermediate,1,0,4,1,0.25,2.1785714285714284,3138,0.0020053078087105963,1
m4:Neuro Intermediate,1,1,4,1,0.25,2.1785714285714284,3138,-0.019948431809243397,0
m4:Neuro Intermediate,1,0,3,1,0.3333333333333333,2.1785714285714284,3138,-0.018275978910341203,0
m4:Neuro Intermediate,1,1,3,1,0.3333333333333333,2.1785714285714284,3138,-0.029765485524359925,0
m4:Neuro Intermediate,1,0,4,1,0.25,2.1785714285714284,3138,-0.020667130566646055,0
m4:Neuro Intermediate,1,1,4,1,0.25,2.1785714285714284,3138,-0.021065997936171713,0
m4:Neuro Intermediate,1,0,2,1,0.5,2.1785714285714284,3138,-0.021259187652312883,0
m4:Neuro Intermediate,1,1,2,1,0.5,2.1785714285714284,3138,-0.02058576618142982,0
m4:Neuro Intermediate,1,0,2,2,1.0,2.1785714285714284,3138,-0.021803442934808348,0
m4:Neuro Intermediate,1,1,2,2,1.0,2.1785714285714284,3138,-0.010140468801188629,0
m4:Neuro Intermediate,1,0,2,1,0.5,2.1785714285714284,3138,-0.03348525235640264,0
m4:Neuro Intermediate,1,1,2,1,0.5,2.1785714285714284,3138,-0.015584343663016753,0
m4:Neuro Intermediate,1,0,4,1,0.25,2.1785714285714284,3138,-0.016789454043342714,0
m4:Neuro Intermediate,1,1,4,1,0.25,2.1785714285714284,3138,-0.022166430110733548,0
m4:Neuro Intermediate,1,0,2,1,0.5,2.1785714285714284,3138,-0.02420263131337884,0
m4:Neuro Intermediate,1,1,2,1,0.5,2.1785714285714284,3138,-0.02567238527683041,0
m4:Neuro Intermediate,1,0,2,1,0.5,2.1785714285714284,3138,-0.03627646025292894,0
m4:Neuro Intermediate,1,1,2,1,0.5,2.1785714285714284,3138,-0.0014401220774496737,0
m4:Neuro Intermediate,1,0,3,0,0.0,2.1785714285714284,3138,-0.029771182037672622,0
m4:Neuro Intermediate,1,1,3,0,0.0,2.1785714285714284,3138,-0.007965289748939564,0
m4:Neuro Intermediate,1,0,1,0,0.0,2.1785714285714284,3138,-0.022778066987538065,0
m4:Neuro Intermediate,1,1,1,0,0.0,2.1785714285714284,3138,-0.010331383314667403,0
m4:Neuro Stepdown,1,0,2,2,1.0,0.5357142857142857,698,0.09274663343704001,1
m4:Neuro Stepdown,1,1,2,2,1.0,0.5357142857142857,698,0.04850115173802824,1
m4:Neuro Stepdown,1,0,4,3,0.75,0.5357142857142857,698,0.10925280808000712,1
m4:Neuro Stepdown,1,1,4,3,0.75,0.5357142857142857,698,0.11306779637992331,1
m4:Neuro Stepdown,1,0,4,3,0.75,0.5357142857142857,698,0.12620240072739378,1
m4:Neuro Stepdown,1,1,4,3,0.75,0.5357142857142857,698,0.17749147767517348,1
m4:Neuro Stepdown,1,0,4,2,0.5,0.5357142857142857,698,0.14144262482847572,1
m4:Neuro Stepdown,1,1,4,2,0.5,0.5357142857142857,698,0.11566721010229725,1
m4:Neuro Stepdown,1,0,3,2,0.6666666666666666,0.5357142857142857,698,0.18171378045603312,1
m4:Neuro Stepdown,1,1,3,2,0.6666666666666666,0.5357142857142857,698,0.11581535712804,1
m4:Neuro Stepdown,1,0,4,1,0.25,0.5357142857142857,698,0.0592971041635072,1
m4:Neuro Stepdown,1,1,4,1,0.25,0.5357142857142857,698,-0.01430632050608635,0
m4:Neuro Stepdown,1,0,3,1,0.3333333333333333,0.5357142857142857,698,0.0633367822813736,1
m4:Neuro Stepdown,1,1,3,1,0.3333333333333333,0.5357142857142857,698,-0.00459546144253703,0
m4:Neuro Stepdown,1,0,4,1,0.25,0.5357142857142857,698,0.1899928724448917,1
m4:Neuro Stepdown,1,1,4,1,0.25,0.5357142857142857,698,0.09689235077311659,1
m4:Neuro Stepdown,1,0,4,1,0.25,0.5357142857142857,698,0.03150305973499459,1
m4:Neuro Stepdown,1,1,4,1,0.25,0.5357142857142857,698,0.03372252771886683,1
m4:Neuro Stepdown,1,0,3,1,0.3333333333333333,0.5357142857142857,698,0.12025370421546014,1
m4:Neuro Stepdown,1,1,3,1,0.3333333333333333,0.5357142857142857,698,0.02357118589564472,1
m4:Neuro Stepdown,1,0,2,1,0.5,0.5357142857142857,698,0.02227766420959837,1
m4:Neuro Stepdown,1,1,2,1,0.5,0.5357142857142857,698,-0.011440856435803837,0
m4:Neuro Stepdown,1,0,2,1,0.5,0.5357142857142857,698,0.26933814743862594,1
m4:Neuro Stepdown,1,1,2,1,0.5,0.5357142857142857,698,0.04754867272564531,1
m4:Neuro Stepdown,1,0,2,2,1.0,0.5357142857142857,698,0.1672722866163586,1
m4:Neuro Stepdown,1,1,2,2,1.0,0.5357142857142857,698,0.11119547872271973,1
m4:Neuro Stepdown,1,0,3,2,0.6666666666666666,0.5357142857142857,698,0.08523657848514907,1
m4:Neuro Stepdown,1,1,3,2,0.6666666666666666,0.5357142857142857,698,-0.022872730543099365,0
m4:Neuro Stepdown,1,0,4,1,0.25,0.5357142857142857,698,0.19392283818467335,1
m4:Neuro Stepdown,1,1,4,1,0.25,0.5357142857142857,698,0.14139764867929583,1
m4:Neuro Stepdown,1,0,2,1,0.5,0.5357142857142857,698,0.11215899552386319,1
m4:Neuro Stepdown,1,1,2,1,0.5,0.5357142857142857,698,0.019688713019506754,1
m4:Neuro Stepdown,1,0,2,1,0.5,0.5357142857142857,698,0.16100366070696168,1
m4:Neuro Stepdown,1,1,2,1,0.5,0.5357142857142857,698,0.040356013299772286,1
m4:Neuro Stepdown,1,0,2,1,0.5,0.5357142857142857,698,0.07930042620032204,1
m4:Neuro Stepdown,1,1,2,1,0.5,0.5357142857142857,698,0.003568653317221504,1
m4:Neuro Stepdown,1,0,2,1,0.5,0.5357142857142857,698,0.06551526671728591,1
m4:Neuro Stepdown,1,1,2,1,0.5,0.5357142857142857,698,0.010578392959285754,1
m4:Neuro Stepdown,1,0,1,0,0.0,0.5357142857142857,698,0.12963122522696743,1
m4:Neuro Stepdown,1,1,1,0,0.0,0.5357142857142857,698,-0.04934630792248125,0
m4:Neuro Stepdown,1,0,2,0,0.0,0.5357142857142857,698,0.08968883851877998,1
m4:Neuro Stepdown,1,1,2,0,0.0,0.5357142857142857,698,-0.050649298041500285,0
m4:Neuro Stepdown,1,0,2,0,0.0,0.5357142857142857,698,0.06567412308612819,1
m4:Neuro Stepdown,1,1,2,0,0.0,0.5357142857142857,698,0.010004759162894089,1
m4:Neuro Stepdown,1,0,1,0,0.0,0.5357142857142857,698,0.14785958635781174,1
m4:Neuro Stepdown,1,1,1,0,0.0,0.5357142857142857,698,0.01843647347064964,1
m4:Neuro Stepdown,1,0,2,0,0.0,0.5357142857142857,698,0.1598394474606866,1
m4:Neuro Stepdown,1,1,2,0,0.0,0.5357142857142857,698,0.03162019246117201,1
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,3,1.0,7.222222222222222,946,-0.05667641863728157,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,3,1.0,7.428571428571429,946,-0.09042025593300768,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,4,4,1.0,7.222222222222222,946,-0.03555551332779561,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,4,4,1.0,7.428571428571429,946,-0.06788385072488068,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,2,0.6666666666666666,7.222222222222222,946,-0.02758204573090861,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,2,0.6666666666666666,7.428571428571429,946,-0.08710449169496426,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,3,1.0,7.222222222222222,946,-0.04052436199561871,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,3,1.0,7.428571428571429,946,-0.07365408903131027,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,2,0.6666666666666666,7.222222222222222,946,-0.058261225980946574,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,2,0.6666666666666666,7.428571428571429,946,-0.05616462758438878,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,2,0.6666666666666666,7.222222222222222,946,-0.04006539385320729,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,2,0.6666666666666666,7.428571428571429,946,-0.030315642306912582,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,4,3,0.75,7.222222222222222,946,-0.060683573718113504,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,4,3,0.75,7.428571428571429,946,-0.09663516803545869,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,4,2,0.5,7.222222222222222,946,-0.038318087644435894,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,4,2,0.5,7.428571428571429,946,-0.08008662911332637,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,4,2,0.5,7.222222222222222,946,-0.024364610239053786,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,4,2,0.5,7.428571428571429,946,-0.011079265953393036,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,2,1,0.5,7.222222222222222,946,-0.061525792206695074,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,2,1,0.5,7.428571428571429,946,-0.10235850816736958,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,2,2,1.0,7.222222222222222,946,-0.036878859299897426,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,2,2,1.0,7.428571428571429,946,-0.0791016918497231,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,1,1,1.0,7.222222222222222,946,-0.08337009047378396,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,1,1,1.0,7.428571428571429,946,-0.0848127288662891,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,1,0.3333333333333333,7.222222222222222,946,-0.03588989187690683,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,1,0.3333333333333333,7.428571428571429,946,-0.08041279823764541,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,2,1,0.5,7.222222222222222,946,-0.02842340289042744,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,2,1,0.5,7.428571428571429,946,-0.07992956790023431,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,2,1,0.5,7.222222222222222,946,-0.06240982046212257,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,2,1,0.5,7.428571428571429,946,-0.05726947232390367,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,1,0.3333333333333333,7.222222222222222,946,-0.04472771807900611,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,1,0.3333333333333333,7.428571428571429,946,-0.04448502762473583,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,3,1,0.3333333333333333,7.222222222222222,946,-0.0033455024243455034,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,3,1,0.3333333333333333,7.428571428571429,946,-0.01727637620363559,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,2,1,0.5,7.222222222222222,946,-0.018540185655455232,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,2,1,0.5,7.428571428571429,946,0.0017854176759533602,1
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,2,0,0.0,7.222222222222222,946,-0.08899227690883549,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,2,0,0.0,7.428571428571429,946,-0.10076296248195599,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,1,0,0.0,7.222222222222222,946,-0.08557634249182178,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,1,0,0.0,7.428571428571429,946,-0.07623362629660702,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,1,0,0.0,7.222222222222222,946,-0.027094818426374845,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,1,0,0.0,7.428571428571429,946,-0.001959462556719138,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,0,1,0,0.0,7.222222222222222,946,-0.01034909846557941,0
m4:Neuro Surgical Intensive Care Unit (Neuro SICU),1,1,1,0,0.0,7.428571428571429,946,0.036497760905890964,1
m4:Surgical Intensive Care Unit (SICU),1,0,3,3,1.0,24.103448275862068,6334,0.0037674801713208916,1
m4:Surgical Intensive Care Unit (SICU),1,1,3,3,1.0,24.103448275862068,6334,-0.05425004906758207,0
m4:Surgical Intensive Care Unit (SICU),1,0,4,3,0.75,24.103448275862068,6334,0.0147138953115718,1
m4:Surgical Intensive Care Unit (SICU),1,1,4,3,0.75,24.103448275862068,6334,-0.01834426675193601,0
m4:Surgical Intensive Care Unit (SICU),1,0,2,2,1.0,24.103448275862068,6334,0.01671895455301009,1
m4:Surgical Intensive Care Unit (SICU),1,1,2,2,1.0,24.103448275862068,6334,-0.012155493060336087,0
m4:Surgical Intensive Care Unit (SICU),1,0,4,3,0.75,24.103448275862068,6334,0.013996451199977389,1
m4:Surgical Intensive Care Unit (SICU),1,1,4,3,0.75,24.103448275862068,6334,-0.010304403815352803,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,2,0.6666666666666666,24.103448275862068,6334,-0.02790883124607163,0
m4:Surgical Intensive Care Unit (SICU),1,1,3,2,0.6666666666666666,24.103448275862068,6334,-0.0802388615860557,0
m4:Surgical Intensive Care Unit (SICU),1,0,1,1,1.0,24.103448275862068,6334,-0.007024514418554506,0
m4:Surgical Intensive Care Unit (SICU),1,1,1,1,1.0,24.103448275862068,6334,-0.013744521390802789,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,2,0.6666666666666666,24.103448275862068,6334,-0.06305046373641862,0
m4:Surgical Intensive Care Unit (SICU),1,1,3,2,0.6666666666666666,24.103448275862068,6334,-0.106804780976965,0
m4:Surgical Intensive Care Unit (SICU),1,0,2,1,0.5,24.103448275862068,6334,0.01373369423896964,1
m4:Surgical Intensive Care Unit (SICU),1,1,2,1,0.5,24.103448275862068,6334,-0.011613686909862864,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,3,1.0,24.103448275862068,6334,-0.009285978872897394,0
m4:Surgical Intensive Care Unit (SICU),1,1,3,3,1.0,24.103448275862068,6334,-0.0309253111219,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,2,0.6666666666666666,24.103448275862068,6334,0.008352596205422336,1
m4:Surgical Intensive Care Unit (SICU),1,1,3,2,0.6666666666666666,24.103448275862068,6334,-0.013004441053465099,0
m4:Surgical Intensive Care Unit (SICU),1,0,2,1,0.5,24.103448275862068,6334,-0.012620292220630047,0
m4:Surgical Intensive Care Unit (SICU),1,1,2,1,0.5,24.103448275862068,6334,-0.019046326563510352,0
m4:Surgical Intensive Care Unit (SICU),1,0,2,2,1.0,24.103448275862068,6334,-0.013928283444340162,0
m4:Surgical Intensive Care Unit (SICU),1,1,2,2,1.0,24.103448275862068,6334,-0.041930211465467715,0
m4:Surgical Intensive Care Unit (SICU),1,0,1,1,1.0,24.103448275862068,6334,0.02489390122790136,1
m4:Surgical Intensive Care Unit (SICU),1,1,1,1,1.0,24.103448275862068,6334,-0.019127296262019033,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,2,0.6666666666666666,24.103448275862068,6334,0.001540018317446601,1
m4:Surgical Intensive Care Unit (SICU),1,1,3,2,0.6666666666666666,24.103448275862068,6334,-0.01149061762250142,0
m4:Surgical Intensive Care Unit (SICU),1,0,2,1,0.5,24.103448275862068,6334,-0.009457224529672681,0
m4:Surgical Intensive Care Unit (SICU),1,1,2,1,0.5,24.103448275862068,6334,-0.0843389898963331,0
m4:Surgical Intensive Care Unit (SICU),1,0,4,1,0.25,24.103448275862068,6334,-0.020320717186235626,0
m4:Surgical Intensive Care Unit (SICU),1,1,4,1,0.25,24.103448275862068,6334,-0.0765773600323838,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,1,0.3333333333333333,24.103448275862068,6334,-0.029273346590251048,0
m4:Surgical Intensive Care Unit (SICU),1,1,3,1,0.3333333333333333,24.103448275862068,6334,-0.046293569828181225,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,2,0.6666666666666666,24.103448275862068,6334,-0.02197166698476649,0
m4:Surgical Intensive Care Unit (SICU),1,1,3,2,0.6666666666666666,24.103448275862068,6334,-0.016111800165870827,0
m4:Surgical Intensive Care Unit (SICU),1,0,3,1,0.3333333333333333,24.103448275862068,6334,0.028437336319349582,1
m4:Surgical Intensive Care Unit (SICU),1,1,3,1,0.3333333333333333,24.103448275862068,6334,-0.01787424111651925,0
m4:Surgical Intensive Care Unit (SICU),1,0,2,1,0.5,24.103448275862068,6334,0.023463561118019283,1
m4:Surgical Intensive Care Unit (SICU),1,1,2,1,0.5,24.103448275862068,6334,-0.001641149352116733,0
m4:Surgical Intensive Care Unit (SICU),1,0,1,1,1.0,24.103448275862068,6334,-0.00020396122895738333,0
m4:Surgical Intensive Care Unit (SICU),1,1,1,1,1.0,24.103448275862068,6334,-0.007175233561892591,0
m4:Surgical Intensive Care Unit (SICU),1,0,1,0,0.0,24.103448275862068,6334,0.026242931642072143,1
m4:Surgical Intensive Care Unit (SICU),1,1,1,0,0.0,24.103448275862068,6334,-0.01954327740707984,0
m4:Surgical Intensive Care Unit (SICU),1,0,2,0,0.0,24.103448275862068,6334,2.8489847117674216e-05,1
m4:Surgical Intensive Care Unit (SICU),1,1,2,0,0.0,24.103448275862068,6334,-0.003783787820447193,0
m4:Surgical Intensive Care Unit (SICU),1,0,1,0,0.0,24.103448275862068,6334,-0.047088934305587776,0
m4:Surgical Intensive Care Unit (SICU),1,1,1,0,0.0,24.103448275862068,6334,-0.09027870150171169,0
m4:Trauma SICU (TSICU),1,0,4,2,0.5,16.833333333333332,4896,0.004992656855078048,1
m4:Trauma SICU (TSICU),1,1,4,2,0.5,16.29032258064516,4896,0.017352317796907046,1
m4:Trauma SICU (TSICU),1,0,4,3,0.75,16.833333333333332,4896,-0.0026007402579761307,0
m4:Trauma SICU (TSICU),1,1,4,3,0.75,16.29032258064516,4896,0.018445382004976363,1
m4:Trauma SICU (TSICU),1,0,4,2,0.5,16.833333333333332,4896,-0.09973903918513799,0
m4:Trauma SICU (TSICU),1,1,4,2,0.5,16.29032258064516,4896,-0.08086305136904154,0
