benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,target,w_epv
0.13640112932205561,0.1973921991530665,0.06880957935600612,0.041220429323931274,0.021759008104387967,matrix,1.0,5.962962962962963,-0.06172198136415846,-0.18459747799164544,-0.20723287969143891,0.2977549782310853,0.43415610755314094,0.4951471773841518,0.36656455758709144,0.3389754075550166,0.3195139863354733,2,1535,0,CCU-meta,0.5962962962962963
0.15065202757433127,0.1543692786380732,0.14681842210746476,0.13598438978440563,0.12679755347122013,matrix,2.0,5.962962962962963,-0.011645075959469453,-0.23688858022200182,-0.16456707701306264,0.3124360845446902,0.46308811211902146,0.4668053631827634,0.45925450665215495,0.4484204743290958,0.4392336380159103,2,1535,0,CCU-meta,0.5962962962962963
0.08529377645679465,0.09094279333054656,0.0710954922632911,0.0648695608885057,0.061672955381676386,matrix,5.0,5.962962962962963,-0.06667593344264228,-0.281577773854066,-0.15454532301836868,0.38835388413186256,0.4736476605886572,0.4792966774624091,0.45944937639515365,0.45322344502036827,0.45002683951353895,2,1535,0,CCU-meta,0.5962962962962963
0.05615812707507978,0.05801120895986439,0.05333510109103623,0.05171498097151017,0.04634617792756818,matrix,inf,5.962962962962963,-0.0636211961541448,-0.0010687150268793855,-0.0317572582257738,0.43043020113348057,0.48658832820856035,0.48844141009334496,0.4837653022245168,0.48214518210499074,0.47677637906104875,2,1535,0,CCU-meta,0.5962962962962963
-0.13402032348973164,-0.14324252715142044,-0.12181606515450993,-0.10692605966948354,-0.1037845805193478,matrix,0.5,5.962962962962963,-0.18315788865619,-0.1785245114724968,-0.2285472294330908,0.3208337559663662,0.18681343247663457,0.17759122881494577,0.19901769081185627,0.21390769629688267,0.2170491754470184,2,1535,0,CCU-meta,0.5962962962962963
0.17037374036918349,0.17416430524853413,0.15801224570008535,0.10913204811866248,0.08589386050057676,matrix,1.0,5.962962962962963,-0.024601677099363464,-0.0553303232960462,-0.03825672304953204,0.1473860705348677,0.3177598109040512,0.32155037578340184,0.30539831623495306,0.2565181186535302,0.23327993103544448,2,1535,0,CCU-meta,0.5962962962962963
-0.06286579931584324,-0.0908015751204928,-0.03226926223513271,0.004333814399173519,0.008765203217997453,matrix,2.0,5.962962962962963,-0.2488427389052193,-0.2769484708247294,-0.23560605919681765,0.36171504080645855,0.2988492414906153,0.27091346568596575,0.32944577857132584,0.3660488552056321,0.370480244024456,2,1535,0,CCU-meta,0.5962962962962963
-0.03129815278916004,-0.03327687923754585,-0.030801290871284803,-0.0247364884537436,-0.025644682292301046,matrix,5.0,5.962962962962963,-0.3012343621066873,-0.2863504796868605,-0.3314414813013996,0.42002763890815226,0.3887294861189922,0.3867507596706064,0.38922634803686745,0.39529115045440866,0.3943829566158512,2,1535,0,CCU-meta,0.5962962962962963
-0.013197823352256277,-0.016002741094806427,-0.009421538965390441,-0.017857181623874785,-0.015103588011836588,matrix,inf,5.962962962962963,-0.07068510332098538,-0.01943443518458643,-0.03966073144403409,0.43043020113348057,0.4172323777812243,0.41442746003867414,0.42100866216809013,0.4125730195096058,0.415326613121644,2,1535,0,CCU-meta,0.5962962962962963
-0.07174592457764306,-0.08547493363563063,-0.05996882053483901,-0.05996882053483901,-0.05457517875986831,matrix,0.5,5.962962962962963,-0.1439679181019306,-0.116521198557518,-0.14613676575220685,0.24799993518776692,0.17625401061012386,0.16252500155213628,0.1880311146529279,0.1880311146529279,0.1934247564278986,1,1535,0,CCU-meta,0.5962962962962963
