benefit,benefit_w5,dataset,eps,epv_target,fedavg_10r,fedavg_1r,fedavg_2r,fedavg_30r,fedavg_5r,local,merge,merge_w5,n_partners,n_target,seed,target
0.0009921707891893117,-0.012410142369858657,mimic-11site,0.5,10.709677419354838,-0.007324074320682217,0.05118123469789804,-0.011334489365382783,0.012714082377259628,0.0344459952416421,0.1555714214430266,0.15656359223221591,0.14316127907316795,3,2489,1,SICU-care
-0.0025255446013611182,0.01206292977750123,mimic-11site,1.0,10.709677419354838,-0.04348926724864094,-0.055804329388444734,-0.024971352223100707,-0.0566203049606418,-0.04729621469940337,0.22418238802147517,0.22165684342011405,0.2362453177989764,3,2489,1,SICU-care
0.005477114209143319,0.025210373696889554,mimic-11site,2.0,10.709677419354838,-0.11653369361390559,-0.049193538598508,-0.13586960507549192,-0.10653926157796606,-0.13908656769058816,0.29590501584206946,0.3013821300512128,0.321115389538959,3,2489,1,SICU-care
-0.015914335123731582,-0.009837511666766607,mimic-11site,5.0,10.709677419354838,-0.12123058488440089,-0.047045548373878476,-0.09645974591602766,-0.10915718548527142,-0.09292928803971615,0.2896688950122232,0.2737545598884916,0.2798313833454566,3,2489,1,SICU-care
-0.051585474107651574,-0.03328994976792121,mimic-11site,10.0,10.709677419354838,-0.11820267493517436,-0.08431357031006514,-0.10464949849752314,-0.11389245367683626,-0.07427178620450592,0.3093587555035114,0.2577732813958598,0.2760688057355902,3,2489,1,SICU-care
-0.03867300802418416,-0.027214442144619044,mimic-11site,inf,10.709677419354838,-0.03383974141329332,-0.061499131373474986,-0.05550193768957756,-0.028553764208442134,-0.04458028676370651,0.3070988872412277,0.26842587921704353,0.27988444509660865,3,2489,1,SICU-care
0.02984538492108313,0.024387222509511947,mimic-11site,0.1,10.709677419354838,-0.03579456419887364,-0.028907209915443738,0.012397278703432019,-0.02553468883778276,0.0040706162859805994,0.17107664568725986,0.200922030608343,0.1954638681967718,2,2489,1,SICU-care
0.02884943372088608,0.016819647402838256,mimic-11site,0.5,10.709677419354838,0.01350232502543533,0.06790218330826883,0.0109143408792777,-0.0028080571610125393,0.027682908354067365,0.15347512885226575,0.18232456257315183,0.170294776255104,2,2489,1,SICU-care
0.03711157407812549,0.02990763965774737,mimic-11site,1.0,10.709677419354838,-0.04621832061088288,-0.018172242490294588,-0.002638687904571335,-0.07294340550168182,-0.055652496122933104,0.21001704688589296,0.24712862096401844,0.23992468654364033,2,2489,1,SICU-care
0.03724469490339605,0.0277178614778541,mimic-11site,2.0,10.709677419354838,-0.03368316399926213,-0.02393306813433871,-0.06607421233633634,-0.0960971314112169,-0.05516701320967193,0.25114560313199946,0.2883902980353955,0.27886346460985356,2,2489,1,SICU-care
-0.003347655228615798,-0.0002771934721241265,mimic-11site,5.0,10.709677419354838,-0.11805159152117922,-0.04463004708202434,-0.08408572283181481,-0.10792454367627918,-0.07909339274060623,0.29748904472733295,0.29414138949871715,0.2972118512552088,2,2489,1,SICU-care
-0.008142928857839349,0.0017775924639882312,mimic-11site,10.0,10.709677419354838,-0.0744162325889274,-0.060159073801870466,-0.05437587480813935,-0.11865097403348224,-0.061123496396882915,0.30023106571390396,0.2920881368560646,0.3020086581778922,2,2489,1,SICU-care
-0.014810457365139695,-0.008777921611475226,mimic-11site,inf,10.709677419354838,-0.04015548513670669,-0.06788438001737976,-0.06208451339277413,-0.020934471186596415,-0.051894643131624174,0.3070988872412277,0.292288429876088,0.29832096562975247,2,2489,1,SICU-care
0.06960069679348582,0.03871046567700301,mimic-11site,0.1,10.709677419354838,0.08128996466115693,0.07560679123139494,0.044534826690864976,0.015039420654339275,0.026352984310820865,0.12671091941081256,0.19631161620429838,0.16542138508781556,3,2489,1,SICU-care
0.1147015634162731,0.06865708019041863,mimic-11site,0.5,10.709677419354838,-0.013768749639096384,-0.01571846833892579,-0.005816184598319202,0.015739292138760713,0.012621441712571346,0.17525023820992117,0.28995180162619427,0.2439073184003398,3,2489,1,SICU-care
0.10876309125415629,0.07084993716609245,mimic-11site,1.0,10.709677419354838,0.022502397451873934,0.04034279542493893,0.0403043909655271,-0.004598544353855261,-0.00988817433042738,0.17281469471729477,0.28157778597145106,0.24366463188338722,3,2489,1,SICU-care
0.04507397002755087,0.06222259095445082,mimic-11site,2.0,10.709677419354838,-0.09978255026107907,-0.09861945947321363,-0.051273173189929466,-0.059776013308957154,-0.05769724566442094,0.25646391112800315,0.301537881155554,0.31868650208245397,3,2489,1,SICU-care
0.037743406620647124,0.04723258060805863,mimic-11site,5.0,10.709677419354838,-0.08227560297110487,-0.06261508892993567,-0.06422401808111555,-0.10781881717575686,-0.07589026675629451,0.28689768962972845,0.32464109625037557,0.3341302702377871,3,2489,1,SICU-care
0.015523844117188268,0.029456317016153477,mimic-11site,10.0,10.709677419354838,-0.08944672505494405,-0.06620426536854446,-0.03256177499495877,-0.13004025396628527,-0.01937567009366753,0.3037045559275292,0.3192284000447175,0.3331608729436827,3,2489,1,SICU-care
0.013616455062453903,0.029004627370546543,mimic-11site,inf,10.709677419354838,-0.043623315793914264,-0.07004927017949844,-0.06389847739449245,-0.017035770131638317,-0.052866513352057276,0.3070988872412277,0.3207153423036816,0.33610351461177423,3,2489,1,SICU-care
0.03978916927298792,0.018645090569149064,mimic-11site,0.1,10.709677419354838,0.0014596628417245794,0.05961432467384545,0.02425869009144485,0.022871974925801203,0.03237677198007913,0.14418464221690772,0.18397381148989564,0.16282973278605678,1,2489,1,SICU-care
0.03752679750838975,0.018146589260188917,mimic-11site,0.5,10.709677419354838,-0.0012328030155739356,0.08911919863306492,0.025182837678154546,0.02278485613430381,0.020800377076011706,0.14832587391508595,0.1858526714234757,0.16647246317527487,1,2489,1,SICU-care
