dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_ladder_10000,2,4,2482,85315,96.0,0.25,0.375,0.7193841260187841,0.7190323827697914,0.7193841260187841,0.7193841260187841,0.7200563092226737,0.7200563092226737,0.7205555720779676,0.7200707724421485,0.7193841260187841,0.721305561012283,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,4,2482,85315,96.0,0.0,0.0,0.7553925360897806,0.7441048874329148,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7545475530536201,0.7515593455301641,0.7482107993531166,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,3,2482,38766,96.0,0.125,0.0,0.6960227423707737,0.690732870843239,0.6960227423707737,0.6960227423707737,0.6957928998260985,0.6948890455366883,0.6938798706762339,0.6927414946733212,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,3,2482,38766,96.0,0.5,0.5,0.7193841260187841,0.7206404580214144,0.7193841260187841,0.7206404580214144,0.7216201087454882,0.7201762547460512,0.7216201087454882,0.7210532613584208,0.7206404580214144,0.7216201087454882,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,3,2482,38766,96.0,0.0,0.0,0.7553925360897806,0.7462533851844575,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.7541720000611062,0.7526275112021019,0.7490044290938296,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,3,2482,27117,96.0,0.125,0.0,0.6960227423707737,0.675849741384904,0.6960227423707737,0.6960227423707737,0.6941106846062882,0.6919750349575112,0.6867653352572063,0.6820629418621366,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,3,2482,27117,96.0,0.125,0.0,0.7193841260187841,0.7097888105009433,0.7193841260187841,0.7193841260187841,0.7188494051820958,0.718543937989595,0.7168343224468879,0.7137179872424882,0.7193841260187841,0.7193841260187841,0.7193841260187841,0.0,0.7193841260187841
acs_ladder_10000,2,3,2482,27117,96.0,0.0,0.0,0.7553925360897806,0.7400430610469271,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.754637930428481,0.7499684640318435,0.7458904763484099,0.7553925360897806,0.7553925360897806,0.7553925360897806,0.0,0.7553925360897806
acs_ladder_10000,2,2,2482,13814,96.0,0.0,0.0,0.6960227423707737,0.6913501071396314,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.6945260526154606,0.693486052452956,0.6926095009973853,0.6960227423707737,0.6960227423707737,0.6960227423707737,0.0,0.6960227423707737
acs_ladder_10000,2,2,2482,13814,96.0,0.25,1.0,0.7193841260187841,0.7219653724645431,0.7193841260187841,0.7193841260187841,0.7201317146108063,0.7201317146108063,0.7213743121290308,0.7214982125305266,0.7219653724645431,0.7219653724645431,0.7193841260187841,0.0,0.7193841260187841
