chose_chosen,dataset,epv_target,gain_vs_best_solo,gain_vs_default,gain_vs_selected,gain_vs_tuned,local_best_solo,local_default,local_selected,local_tuned,merge,n_partners,n_target,seed,target
tuned,mimic-11site,11.0,-0.0030785216933861825,-0.002819799034405157,-0.002819799034405157,-0.0030785216933861825,0.3394650154980833,0.33920629283910225,0.33920629283910225,0.3394650154980833,0.3363864938046971,3,2722,0,CCU-care
selected,mimic-11site,11.0,0.028002782059004916,0.018937704846868908,0.028002782059004916,0.017758007190491087,0.36215898893626575,0.37122406614840175,0.36215898893626575,0.3724037638047796,0.39016177099527066,3,2722,1,CCU-care
tuned,mimic-11site,11.0,-0.023776840213523442,-0.023518117554542417,-0.023518117554542417,-0.023776840213523442,0.3394650154980833,0.33920629283910225,0.33920629283910225,0.3394650154980833,0.31568817528455984,1,2722,0,CCU-care
selected,mimic-11site,11.0,-0.006630445837421284,-0.01569552304955729,-0.006630445837421284,-0.016875220705935112,0.36215898893626575,0.37122406614840175,0.36215898893626575,0.3724037638047796,0.35552854309884446,1,2722,1,CCU-care
tuned,mimic-11site,11.0,-0.0377397704191737,-0.037481047760192676,-0.037481047760192676,-0.0377397704191737,0.3394650154980833,0.33920629283910225,0.33920629283910225,0.3394650154980833,0.3017252450789096,4,2722,0,CCU-care
selected,mimic-11site,11.0,0.01555353754372557,0.006488460331589563,0.01555353754372557,0.005308762675211742,0.36215898893626575,0.37122406614840175,0.36215898893626575,0.3724037638047796,0.3777125264799913,4,2722,1,CCU-care
tuned,mimic-11site,11.0,-0.009925223386263893,-0.009666500727282867,-0.009666500727282867,-0.009925223386263893,0.3394650154980833,0.33920629283910225,0.33920629283910225,0.3394650154980833,0.3295397921118194,3,2722,0,CCU-care
selected,mimic-11site,11.0,0.027051304117698405,0.017986226905562397,0.027051304117698405,0.016806529249184576,0.36215898893626575,0.37122406614840175,0.36215898893626575,0.3724037638047796,0.38921029305396415,3,2722,1,CCU-care
tuned,mimic-11site,11.0,0.0066422837406260316,0.006901006399607057,0.006901006399607057,0.0066422837406260316,0.3394650154980833,0.33920629283910225,0.33920629283910225,0.3394650154980833,0.3461072992387093,2,2722,0,CCU-care
selected,mimic-11site,11.0,0.04328268510015382,0.03421760788801781,0.04328268510015382,0.03303791023163999,0.36215898893626575,0.37122406614840175,0.36215898893626575,0.3724037638047796,0.40544167403641956,2,2722,1,CCU-care
tuned,mimic-11site,11.0,-0.03830932009686133,-0.03805059743788031,-0.03805059743788031,-0.03830932009686133,0.3394650154980833,0.33920629283910225,0.33920629283910225,0.3394650154980833,0.30115569540122195,3,2722,0,CCU-care
selected,mimic-11site,11.0,-0.01178467698586283,-0.020849754197998838,-0.01178467698586283,-0.022029451854376658,0.36215898893626575,0.37122406614840175,0.36215898893626575,0.3724037638047796,0.3503743119504029,3,2722,1,CCU-care
tuned,mimic-11site,11.0,-0.011926701709493837,-0.011667979050512811,-0.011667979050512811,-0.011926701709493837,0.3394650154980833,0.33920629283910225,0.33920629283910225,0.3394650154980833,0.32753831378858944,1,2722,0,CCU-care
selected,mimic-11site,11.0,0.020944075227751713,0.011878998015615705,0.020944075227751713,0.010699300359237884,0.36215898893626575,0.37122406614840175,0.36215898893626575,0.3724037638047796,0.38310306416401746,1,2722,1,CCU-care
tuned,mimic-11site,5.962962962962963,0.022677165934549715,0.016948140908632225,0.016948140908632225,0.022677165934549715,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.4400388929471851,1,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,-0.006917969452412298,-0.008909248554543614,-0.006917969452412298,-0.008909248554543614,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.4106823008307834,1,1535,1,CCU-meta
tuned,mimic-11site,5.962962962962963,0.034821956810917154,0.029092931784999665,0.029092931784999665,0.034821956810917154,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.45218368382355256,4,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,1.367067677576772e-05,-0.001977608425355548,1.367067677576772e-05,-0.001977608425355548,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.41761394095997145,4,1535,1,CCU-meta
tuned,mimic-11site,5.962962962962963,0.037954097660159225,0.032225072634241736,0.032225072634241736,0.037954097660159225,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.45531582467279463,3,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,0.03196079683264319,0.029969517730511874,0.03196079683264319,0.029969517730511874,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.4495610671158389,3,1535,1,CCU-meta
tuned,mimic-11site,5.962962962962963,0.05195856024144069,0.0462295352155232,0.0462295352155232,0.05195856024144069,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.4693202872540761,4,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,0.05002330766588209,0.04803202856375077,0.05002330766588209,0.04803202856375077,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.4676235779490778,4,1535,1,CCU-meta
tuned,mimic-11site,5.962962962962963,0.0041563546737823365,-0.0015726703521351526,-0.0015726703521351526,0.0041563546737823365,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.42151808168641774,2,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,-0.04185026670730474,-0.043841545809436056,-0.04185026670730474,-0.043841545809436056,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.37575000357589095,2,1535,1,CCU-meta
tuned,mimic-11site,5.962962962962963,0.0019376287863273611,-0.003791396239590128,-0.003791396239590128,0.0019376287863273611,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.41929935579896277,1,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,-0.04345510879406106,-0.045446387896192375,-0.04345510879406106,-0.045446387896192375,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.3741451614891346,1,1535,1,CCU-meta
tuned,mimic-11site,5.962962962962963,0.020153619238209852,0.014424594212292363,0.014424594212292363,0.020153619238209852,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.43751534625084526,2,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,0.012431268404150986,0.01043998930201967,0.012431268404150986,0.01043998930201967,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.43003153868734667,2,1535,1,CCU-meta
tuned,mimic-11site,5.962962962962963,0.00783867835567359,0.0021096533297561004,0.0021096533297561004,0.00783867835567359,0.4173617270126354,0.4230907520385529,0.4230907520385529,0.4173617270126354,0.425200405368309,1,1535,0,CCU-meta
selected,mimic-11site,5.962962962962963,-0.00322905468092638,-0.005220333783057696,-0.00322905468092638,-0.005220333783057696,0.4176002702831957,0.419591549385327,0.4176002702831957,0.419591549385327,0.4143712156022693,1,1535,1,CCU-meta
selected,mimic-11site,4.142857142857143,0.0734618374360208,0.049551831662182744,0.0734618374360208,0.06258566623823075,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.3153163863923056,3,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,0.024177406969938475,0.036755671776100896,0.024177406969938475,0.03907516849465886,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.3506401863185086,3,3483,1,CSRU-care
selected,mimic-11site,4.142857142857143,0.07835720800262125,0.05444720222878319,0.07835720800262125,0.0674810368048312,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.320211756958906,4,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,0.007176967235480114,0.019755232041642534,0.007176967235480114,0.0220747287602005,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.3336397465840502,4,3483,1,CSRU-care
selected,mimic-11site,4.142857142857143,0.05520243606938208,0.031292430295544016,0.05520243606938208,0.044326264871592025,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.29705698502566685,3,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,0.047074913345653835,0.059653178151816255,0.047074913345653835,0.06197267487037422,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.37353769269422393,3,3483,1,CSRU-care
selected,mimic-11site,4.142857142857143,0.10933809019100971,0.08542808441717165,0.10933809019100971,0.09846191899321965,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.3511926391472945,3,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,0.0044983178011842595,0.01707658260734668,0.0044983178011842595,0.019396079325904647,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.33096109714975436,3,3483,1,CSRU-care
selected,mimic-11site,4.142857142857143,0.10020106617764857,0.0762910604038105,0.10020106617764857,0.08932489497985852,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.34205561513393334,2,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,-0.0007888776524836993,0.011789387153678721,-0.0007888776524836993,0.014108883872236688,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.3256739016960864,2,3483,1,CSRU-care
selected,mimic-11site,4.142857142857143,0.08410468176449754,0.060194675990659474,0.08410468176449754,0.07322851056670748,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.3259592307207823,4,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,0.005874859247733288,0.01845312405389571,0.005874859247733288,0.020772620772453676,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.3323376385963034,4,3483,1,CSRU-care
selected,mimic-11site,4.142857142857143,0.08429090948555762,0.06038090371171956,0.08429090948555762,0.07341473828776757,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.3261454584418424,2,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,0.011897553692937435,0.024475818499099855,0.011897553692937435,0.026795315217657822,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.33836033304150753,2,3483,1,CSRU-care
selected,mimic-11site,4.142857142857143,0.07157991882302217,0.04766991304918411,0.07157991882302217,0.06070374762523212,0.24185454895628478,0.26576455473012284,0.24185454895628478,0.25273072015407483,0.31343446777930695,3,3483,0,CSRU-care
selected,mimic-11site,4.142857142857143,-0.006108357221437599,0.006469907584724821,-0.006108357221437599,0.008789404303282788,0.3264627793485701,0.3138845145424077,0.3264627793485701,0.3115650178238497,0.3203544221271325,3,3483,1,CSRU-care
selected,mimic-11site,1.6111111111111112,0.05696268862507803,0.07559850170433624,0.05696268862507803,0.09785974391132096,0.27669710301210887,0.25806128993285066,0.27669710301210887,0.23580004772586594,0.3336597916371869,4,2031,0,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.014128342766209723,-0.023102717376591003,0.014128342766209723,-0.015937087372495634,0.21761782462492316,0.2548488847677239,0.21761782462492316,0.2476832547636285,0.23174616739113288,4,2031,1,CSRU-meta
selected,mimic-11site,1.6111111111111112,-0.006372666265555604,0.012263146813702608,-0.006372666265555604,0.03452438902068733,0.27669710301210887,0.25806128993285066,0.27669710301210887,0.23580004772586594,0.27032443674655326,2,2031,0,CSRU-meta
selected,mimic-11site,1.6111111111111112,-0.026881883232461712,-0.06411294337526244,-0.026881883232461712,-0.05694731337116707,0.21761782462492316,0.2548488847677239,0.21761782462492316,0.2476832547636285,0.19073594139246144,2,2031,1,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.006188421301861591,0.024824234381119803,0.006188421301861591,0.047085476588104525,0.27669710301210887,0.25806128993285066,0.27669710301210887,0.23580004772586594,0.28288552431397046,4,2031,0,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.018234121820771693,-0.018996938322029033,0.018234121820771693,-0.011831308317933664,0.21761782462492316,0.2548488847677239,0.21761782462492316,0.2476832547636285,0.23585194644569485,4,2031,1,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.007423140945371665,0.026058954024629877,0.007423140945371665,0.0483201962316146,0.27669710301210887,0.25806128993285066,0.27669710301210887,0.23580004772586594,0.28412024395748053,4,2031,0,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.030420792883886355,-0.006810267258914371,0.030420792883886355,0.0003553627451809982,0.21761782462492316,0.2548488847677239,0.21761782462492316,0.2476832547636285,0.2480386175088095,4,2031,1,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.007713140662034157,0.02634895374129237,0.007713140662034157,0.04861019594827709,0.27669710301210887,0.25806128993285066,0.27669710301210887,0.23580004772586594,0.284410243674143,3,2031,0,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.022286434961953983,-0.014944625180846743,0.022286434961953983,-0.007778995176751374,0.21761782462492316,0.2548488847677239,0.21761782462492316,0.2476832547636285,0.23990425958687714,3,2031,1,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.02502283314277176,0.04365864622202997,0.02502283314277176,0.0659198884290147,0.27669710301210887,0.25806128993285066,0.27669710301210887,0.23580004772586594,0.30171993615488063,1,2031,0,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.0040023777241695035,-0.03322868241863122,0.0040023777241695035,-0.026063052414535853,0.21761782462492316,0.2548488847677239,0.21761782462492316,0.2476832547636285,0.22162020234909266,1,2031,1,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.01721091870897501,0.03584673178823322,0.01721091870897501,0.05810797399521794,0.27669710301210887,0.25806128993285066,0.27669710301210887,0.23580004772586594,0.2939080217210839,3,2031,0,CSRU-meta
selected,mimic-11site,1.6111111111111112,0.03562581856352273,-0.001605241579277994,0.03562581856352273,0.005560388424817375,0.21761782462492316,0.2548488847677239,0.21761782462492316,0.2476832547636285,0.2532436431884459,3,2031,1,CSRU-meta
tuned,mimic-11site,32.666666666666664,-0.02612794843328692,-0.025430953798206535,-0.02612794843328692,-0.02612794843328692,0.4348329684955053,0.4341359738604249,0.4348329684955053,0.4348329684955053,0.40870502006221837,4,5985,0,MICU-care
tuned,mimic-11site,32.666666666666664,-0.0016161546615971467,-0.0013192593371048056,-0.0026405478407177108,-0.0016161546615971467,0.3965488727098075,0.39625197738531515,0.39757326588892805,0.3965488727098075,0.39493271804821034,4,5985,1,MICU-care
tuned,mimic-11site,32.666666666666664,-0.018817387695574006,-0.018120393060493623,-0.018817387695574006,-0.018817387695574006,0.4348329684955053,0.4341359738604249,0.4348329684955053,0.4348329684955053,0.4160155807999313,3,5985,0,MICU-care
tuned,mimic-11site,32.666666666666664,-0.0010681636183331178,-0.0007712682938407767,-0.002092556797453682,-0.0010681636183331178,0.3965488727098075,0.39625197738531515,0.39757326588892805,0.3965488727098075,0.39548070909147437,3,5985,1,MICU-care
