dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
lendingclub,AR,3,182,1252,1.3333333333333333,0.875,0.25,0.27522028707837004,0.24579042140017748,0.24579042140017748,0.24579042140017748,0.25061278093886785,0.291148702950374,0.2674960437348321,0.25715383730810626,0.27522028707837004,0.291148702950374,0.24579042140017748,12.0,0.24579042140017748
lendingclub,AR,4,182,3608,1.3333333333333333,0.0,1.0,0.16880595840348162,0.3135688549191881,0.3135688549191881,0.16880595840348162,0.16880595840348162,0.18334302681557774,0.2092309687539106,0.23859754671775132,0.3135688549191881,0.3135688549191881,0.3135688549191881,12.0,0.3135688549191881
lendingclub,AR,4,182,3608,1.3333333333333333,1.0,1.0,0.23241047872183918,0.30733082262256833,0.30733082262256833,0.30733082262256833,0.30733082262256833,0.24606269015071197,0.25000517713716786,0.26850340295770514,0.30733082262256833,0.30733082262256833,0.30733082262256833,12.0,0.30733082262256833
lendingclub,AR,4,182,3608,1.3333333333333333,1.0,0.25,0.27522028707837004,0.23973861922391337,0.23973861922391337,0.23973861922391337,0.23973861922391337,0.28806225907049643,0.24381006248653303,0.2554553942789237,0.27522028707837004,0.28806225907049643,0.23973861922391337,12.0,0.23973861922391337
lendingclub,AR,4,182,3296,1.3333333333333333,0.125,1.0,0.16880595840348162,0.26132159257231447,0.26132159257231447,0.16880595840348162,0.17605509852430345,0.18562024818856082,0.20848947496504827,0.22814386645803658,0.26132159257231447,0.26132159257231447,0.26132159257231447,12.0,0.26132159257231447
lendingclub,AR,4,182,3296,1.3333333333333333,1.0,1.0,0.23241047872183918,0.2665526053544254,0.2665526053544254,0.2665526053544254,0.2665526053544254,0.2422310197037965,0.24687095819835758,0.24995626417823213,0.2665526053544254,0.2665526053544254,0.2665526053544254,12.0,0.2665526053544254
lendingclub,AR,4,182,3296,1.3333333333333333,1.0,0.25,0.27522028707837004,0.2580119012757762,0.2580119012757762,0.2580119012757762,0.2580119012757762,0.2802149289079695,0.23814807425239753,0.2424658581096888,0.27522028707837004,0.2802149289079695,0.2580119012757762,12.0,0.2580119012757762
lendingclub,AR,2,182,3620,1.3333333333333333,0.0,1.0,0.16880595840348162,0.4048382112534936,0.4048382112534936,0.16880595840348162,0.16880595840348162,0.18895251364257878,0.21482000237165805,0.2679298008842959,0.4048382112534936,0.4048382112534936,0.4048382112534936,12.0,0.4048382112534936
lendingclub,AR,2,182,3620,1.3333333333333333,0.5,0.375,0.23241047872183918,0.23612324305418933,0.23612324305418933,0.23612324305418933,0.22225433506736025,0.23859739280349013,0.22225433506736025,0.2257440144396666,0.23612324305418933,0.24494253880943795,0.23612324305418933,12.0,0.23612324305418933
lendingclub,AR,2,182,3620,1.3333333333333333,1.0,0.125,0.27522028707837004,0.24610329771267067,0.24610329771267067,0.24610329771267067,0.24610329771267067,0.26737976751377585,0.2570731721675118,0.2546551927753974,0.27522028707837004,0.2774439183387962,0.24610329771267067,12.0,0.24610329771267067
lendingclub,AR,3,182,3773,1.3333333333333333,0.0,1.0,0.16880595840348162,0.33492953730856956,0.33492953730856956,0.16880595840348162,0.16880595840348162,0.17889806443470785,0.20208674541637917,0.22100087412587413,0.33492953730856956,0.33492953730856956,0.33492953730856956,12.0,0.33492953730856956
lendingclub,AR,3,182,3773,1.3333333333333333,1.0,0.5,0.23241047872183918,0.2577985550316129,0.2577985550316129,0.2577985550316129,0.2577985550316129,0.24207587656229423,0.2641026156506032,0.22479734436630988,0.2577985550316129,0.2641026156506032,0.2577985550316129,12.0,0.2577985550316129
