dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
freddiemac_zip2,02,4,33390,112279,54.3125,0.125,0.0,0.08947164278052788,0.08711904268583574,0.08947164278052788,0.08947164278052788,0.08928659891122893,0.08910938655635679,0.08733404349607465,0.08726458377883767,0.08947164278052788,0.08947164278052788
freddiemac_zip2,02,4,33390,112279,54.3125,0.875,1.0,0.08325310255694608,0.08537285385659638,0.08325310255694608,0.08537285385659638,0.08533220069054046,0.08358415121871646,0.08422622078965034,0.08486469369828914,0.08537285385659638,0.08537285385659638
freddiemac_zip2,02,4,33390,112279,54.3125,1.0,1.0,0.08897224962097997,0.09109555979121539,0.08897224962097997,0.09109555979121539,0.09109555979121539,0.0892663483883266,0.09036751426867677,0.09098403764466619,0.09109555979121539,0.09109555979121539
freddiemac_zip2,02,2,33390,95642,54.3125,0.375,0.0,0.08947164278052788,0.08867419450892783,0.08947164278052788,0.08867419450892783,0.08894742774585432,0.08893101246495627,0.0887956821807987,0.0886852159069761,0.08947164278052788,0.08947164278052788
freddiemac_zip2,02,2,33390,95642,54.3125,0.875,1.0,0.08325310255694608,0.08395215386663435,0.08325310255694608,0.08395215386663435,0.08267489257621383,0.08328910245074383,0.08303120113526827,0.08278834589562846,0.08395215386663435,0.08395215386663435
freddiemac_zip2,02,2,33390,95642,54.3125,0.875,0.375,0.08897224962097997,0.08820700605209468,0.08897224962097997,0.08820700605209468,0.08856762118255967,0.08898799461833888,0.08893860189894351,0.08894725173727304,0.08897224962097997,0.0890913497012429
freddiemac_zip2,02,3,33390,53457,54.3125,0.5,0.0,0.08947164278052788,0.08622233520539803,0.08947164278052788,0.08947164278052788,0.08803345245209254,0.0890129345894624,0.08803345245209254,0.08769920959683306,0.08947164278052788,0.08947164278052788
freddiemac_zip2,02,3,33390,53457,54.3125,0.5,0.625,0.08325310255694608,0.08591006108804179,0.08325310255694608,0.08591006108804179,0.08579044378122697,0.08516680674117375,0.08579044378122697,0.08619134346381085,0.08591006108804179,0.0864815522119426
freddiemac_zip2,02,3,33390,53457,54.3125,0.0,0.75,0.08897224962097997,0.08779338719281049,0.08897224962097997,0.08897224962097997,0.08897224962097997,0.08808424211909355,0.08939059037117154,0.08956997402464917,0.08897224962097997,0.08956997402464917
freddiemac_zip2,02,4,33390,242925,54.3125,0.0,0.875,0.08947164278052788,0.09048610113346409,0.08947164278052788,0.08947164278052788,0.08947164278052788,0.08972800936244377,0.09000461032594703,0.09039111122154077,0.09048610113346409,0.09065121059990978
freddiemac_zip2,02,4,33390,242925,54.3125,1.0,0.875,0.08325310255694608,0.08579211530077563,0.08325310255694608,0.08579211530077563,0.08579211530077563,0.08350804201607374,0.08374160956002084,0.08559558585666993,0.08579211530077563,0.08593256493598596
freddiemac_zip2,02,4,33390,242925,54.3125,0.875,0.875,0.08897224962097997,0.09044926260096994,0.08897224962097997,0.09044926260096994,0.09074774850362331,0.08936705356609526,0.08895988328537509,0.08994931485001764,0.09044926260096994,0.09074774850362331
freddiemac_zip2,02,4,33390,68377,54.3125,0.0,1.0,0.08947164278052788,0.09010650530390417,0.08947164278052788,0.08947164278052788,0.08947164278052788,0.08966810196454161,0.0895506335774876,0.08959179199479603,0.09010650530390417,0.09010650530390417
