dataset,epv_target,gb_ensemble,gb_local,gb_pooled,lr_ensemble,lr_fedavg5,lr_local,lr_merge,lr_pooled,n_partners,n_target,seed,target
eicu,0.7142857142857143,0.00010137567717541374,0.07105099599012796,,-0.0013126897875442023,-0.03626431680718872,0.14831651581590946,0.019233102485588544,-0.026862570375788902,1,212,0,92
eicu,0.5769230769230769,-0.028108839219573745,0.37115452241502656,,0.011718631309634686,-0.05717654946889142,0.2954038234113422,-0.03930908821996837,-0.05080208408013215,1,212,1,92
eicu,0.7142857142857143,0.042786000077163835,0.07105099599012796,0.12756686959582272,0.007287073575435149,0.03774339712094302,0.14831651581590946,0.009708761478470829,-0.0014025521628153736,4,212,0,92
eicu,0.5769230769230769,-0.05894953970313144,0.37115452241502656,0.00028392424510204073,-0.03914882212984028,-0.12283871656052106,0.2954038234113422,-0.07445856496608375,-0.12941078077356272,4,212,1,92
eicu,0.7142857142857143,0.042116144127296556,0.07105099599012796,0.03586931844898347,-0.02544718758943837,-0.0225708021699495,0.14831651581590946,0.018457981216946195,0.003565894601555264,4,212,0,92
eicu,0.5769230769230769,-0.1320368005741926,0.37115452241502656,-0.06580510992275695,-0.06964357024386131,-0.0966626837544804,0.2954038234113422,-0.06349180906666263,-0.11789690666614949,4,212,1,92
eicu,0.7142857142857143,0.02017588058157621,0.07105099599012796,0.03428356619452909,0.02835626792209167,0.008620174944310693,0.14831651581590946,0.10331888581949214,0.0030732196791754818,2,212,0,92
eicu,0.5769230769230769,-0.18945633920595037,0.37115452241502656,-0.1750395374200576,0.04525614293454272,-0.1050730164474083,0.2954038234113422,-0.09737951810977113,-0.11242307866589155,2,212,1,92
eicu,0.7142857142857143,0.032255874211212066,0.07105099599012796,0.053646575346098846,-0.02423897296187444,-0.03129874995817283,0.14831651581590946,-0.029659923475106598,-0.02234078952596477,3,212,0,92
eicu,0.5769230769230769,0.15156080909821434,0.37115452241502656,-0.15622932156545596,-0.030933500093469013,-0.1294245568694158,0.2954038234113422,-0.02974242483350531,-0.13219826678473293,3,212,1,92
eicu,0.7142857142857143,0.08276226792165811,0.07105099599012796,,0.01956233016234324,-0.009464791340452722,0.14831651581590946,0.09914443145248322,0.0022099941643820287,3,212,0,92
eicu,0.5769230769230769,-0.10557874255353245,0.37115452241502656,,-0.04377662588748815,-0.0947092735607506,0.2954038234113422,-0.04882532359036118,-0.02156736575135515,3,212,1,92
eicu,0.7142857142857143,0.0014842101556231946,0.07105099599012796,0.12720075226162028,-0.029576723582656464,-0.03484855881163551,0.14831651581590946,-0.03519840539393487,0.03788921738447343,1,212,0,92
eicu,0.5769230769230769,-0.14499533657738292,0.37115452241502656,-0.17540622309529866,-0.017068963826482597,-0.1200968327442615,0.2954038234113422,-0.040708518716037534,-0.07373135336930695,1,212,1,92
eicu,0.7142857142857143,0.005175421954270273,0.07105099599012796,0.07562035869855266,-0.019343891236271643,-0.016854824799961976,0.14831651581590946,-0.005122570383139069,0.0010842878329632433,1,212,0,92
