dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_propertystate,AL,4,19399,263172,36.3125,0.5,0.10204928029576003,0.1059240799292814,0.10204928029576003,0.10204928029576003,0.10404902837636797,0.1059240799292814
freddiemac_propertystate,AL,4,19399,263172,36.3125,0.625,0.09567331125319312,0.09838497717907659,0.09567331125319312,0.09838497717907659,0.09775509076945652,0.09838497717907659
freddiemac_propertystate,AL,4,19399,364612,36.3125,0.5,0.10287485810373667,0.10138031673412852,0.10287485810373667,0.10138031673412852,0.10343048588774259,0.10287485810373667
freddiemac_propertystate,AL,4,19399,364612,36.3125,0.125,0.10204928029576003,0.10669918253852062,0.10204928029576003,0.10204928029576003,0.10256467075286303,0.10669918253852062
freddiemac_propertystate,AL,4,19399,364612,36.3125,0.0,0.09567331125319312,0.09735852455390508,0.09567331125319312,0.09567331125319312,0.09567331125319312,0.09735852455390508
freddiemac_propertystate,AL,2,19399,155939,36.3125,1.0,0.10287485810373667,0.1009462328605806,0.10287485810373667,0.1009462328605806,0.1009462328605806,0.10287485810373667
freddiemac_propertystate,AL,2,19399,155939,36.3125,0.125,0.10204928029576003,0.10305077554308176,0.10204928029576003,0.10204928029576003,0.10235112295354905,0.10305077554308176
freddiemac_propertystate,AL,2,19399,155939,36.3125,0.125,0.09567331125319312,0.09599170702615892,0.09567331125319312,0.09567331125319312,0.09620732824342058,0.09599170702615892
freddiemac_propertystate,AL,1,19399,101749,36.3125,0.25,0.10287485810373667,0.09944673592768952,0.10287485810373667,0.10287485810373667,0.10298589717393226,0.10287485810373667
freddiemac_propertystate,AL,1,19399,101749,36.3125,0.5,0.10204928029576003,0.09927261188136767,0.10204928029576003,0.10204928029576003,0.10150803266672359,0.10204928029576003
freddiemac_propertystate,AL,1,19399,101749,36.3125,0.0,0.09567331125319312,0.09589588205203863,0.09567331125319312,0.09567331125319312,0.09567331125319312,0.09589588205203863
freddiemac_propertystate,AR,3,12821,326477,22.9375,0.375,0.07042413682893978,0.0699679705335988,0.07042413682893978,0.0699679705335988,0.07047914065386154,0.07042413682893978
freddiemac_propertystate,AR,3,12821,326477,22.9375,0.5,0.08904303201769902,0.08892383831284384,0.08904303201769902,0.08892383831284384,0.08960912721338987,0.08904303201769902
freddiemac_propertystate,AR,3,12821,326477,22.9375,1.0,0.08993054659985489,0.08956821901135452,0.08993054659985489,0.08956821901135452,0.08956821901135452,0.08993054659985489
freddiemac_propertystate,AR,4,12821,346603,22.9375,0.375,0.07042413682893978,0.06959037451853725,0.07042413682893978,0.07042413682893978,0.0701908984325863,0.07042413682893978
freddiemac_propertystate,AR,4,12821,346603,22.9375,0.5,0.08904303201769902,0.0828373218992639,0.08904303201769902,0.0828373218992639,0.08908776963955813,0.08904303201769902
freddiemac_propertystate,AR,4,12821,346603,22.9375,0.25,0.08993054659985489,0.09002233165164468,0.08993054659985489,0.08993054659985489,0.09043519441523241,0.09002233165164468
freddiemac_propertystate,AR,4,12821,177189,22.9375,0.375,0.07042413682893978,0.07028068897727299,0.07042413682893978,0.07028068897727299,0.07062529824739847,0.07042413682893978
freddiemac_propertystate,AR,4,12821,177189,22.9375,0.5,0.08904303201769902,0.08387664048973402,0.08904303201769902,0.08387664048973402,0.08860419071795983,0.08904303201769902
freddiemac_propertystate,AR,4,12821,177189,22.9375,0.875,0.08993054659985489,0.08993308639861114,0.08993054659985489,0.08993308639861114,0.09037732200029883,0.08993308639861114
freddiemac_propertystate,AR,2,12821,102315,22.9375,0.375,0.07042413682893978,0.06836694092651163,0.07042413682893978,0.07042413682893978,0.07001744875861184,0.07042413682893978
freddiemac_propertystate,AR,2,12821,102315,22.9375,0.75,0.08904303201769902,0.08218641741205224,0.08904303201769902,0.08218641741205224,0.08442196445518231,0.08904303201769902
freddiemac_propertystate,AR,2,12821,102315,22.9375,0.125,0.08993054659985489,0.0874620587139374,0.08993054659985489,0.08993054659985489,0.08983425644194333,0.08993054659985489
freddiemac_propertystate,AR,3,12821,133756,22.9375,0.5,0.07042413682893978,0.07310601102484163,0.07042413682893978,0.07310601102484163,0.07193599443541548,0.07310601102484163
freddiemac_propertystate,AR,3,12821,133756,22.9375,0.75,0.08904303201769902,0.08690800397418286,0.08904303201769902,0.08690800397418286,0.08765393353252354,0.08904303201769902
freddiemac_propertystate,AR,3,12821,133756,22.9375,0.875,0.08993054659985489,0.09027375852876506,0.08993054659985489,0.09027375852876506,0.09016975305587342,0.09027375852876506
freddiemac_propertystate,AR,4,12821,137759,22.9375,0.375,0.07042413682893978,0.07140172848718368,0.07042413682893978,0.07042413682893978,0.07102140997454533,0.07140172848718368
freddiemac_propertystate,AR,4,12821,137759,22.9375,0.375,0.08904303201769902,0.08563178338734469,0.08904303201769902,0.08904303201769902,0.08806143587470153,0.08904303201769902
freddiemac_propertystate,AR,4,12821,137759,22.9375,0.875,0.08993054659985489,0.08847094069826418,0.08993054659985489,0.08847094069826418,0.08911467277797025,0.08993054659985489
freddiemac_propertystate,AR,4,12821,138335,22.9375,0.5,0.07042413682893978,0.06850610314063331,0.07042413682893978,0.07042413682893978,0.06971817042786166,0.07042413682893978
freddiemac_propertystate,AR,4,12821,138335,22.9375,0.625,0.08904303201769902,0.08228399752874017,0.08904303201769902,0.08904303201769902,0.08581349840804069,0.08904303201769902
freddiemac_propertystate,AR,4,12821,138335,22.9375,0.125,0.08993054659985489,0.08739757592768321,0.08993054659985489,0.08993054659985489,0.0897817816963788,0.08993054659985489
freddiemac_propertystate,AR,1,12821,11340,22.9375,0.75,0.07042413682893978,0.07114287865353287,0.07042413682893978,0.07114287865353287,0.07119628948267122,0.07114287865353287
freddiemac_propertystate,AR,1,12821,11340,22.9375,0.0,0.08904303201769902,0.0880322960663744,0.08904303201769902,0.08904303201769902,0.08904303201769902,0.08904303201769902
freddiemac_propertystate,AR,1,12821,11340,22.9375,0.625,0.08993054659985489,0.086830563657122,0.08993054659985489,0.086830563657122,0.08831533660101676,0.08993054659985489
freddiemac_propertystate,AR,1,12821,114867,22.9375,0.375,0.07042413682893978,0.07170646037040342,0.07042413682893978,0.07042413682893978,0.0711786927833634,0.07170646037040342
freddiemac_propertystate,AR,1,12821,114867,22.9375,0.25,0.08904303201769902,0.08402188956128938,0.08904303201769902,0.08402188956128938,0.08787321530170404,0.08904303201769902
freddiemac_propertystate,AR,1,12821,114867,22.9375,0.75,0.08993054659985489,0.08980240156928997,0.08993054659985489,0.08980240156928997,0.09083316041763395,0.08993054659985489
freddiemac_propertystate,AR,3,12821,263269,22.9375,0.5,0.07042413682893978,0.06901473873989558,0.07042413682893978,0.07042413682893978,0.07015586284305259,0.07042413682893978
